actualDist,rttRaw,estDistRaw,rttEst,estDistEst,meanRss
3,23,3.447613267,11,1.6488585190000002,-70.5
3,24,3.5975094960000003,12,1.798754748,-70.0
3,21,3.1478208090000006,9,1.3490660610000005,-70.25
3,21,3.1478208090000006,9,1.3490660610000005,-70.42857142857143
3,23,3.447613267,11,1.6488585190000002,-70.0
3,23,3.447613267,11,1.6488585190000002,-70.0
3,24,3.5975094960000003,12,1.798754748,-70.0
3,25,3.747405725,13,1.948650977,-70.0
3,23,3.447613267,11,1.6488585190000002,-70.625
3,23,3.447613267,11,1.6488585190000002,-70.875
3,23,3.447613267,11,1.6488585190000002,-71.0
3,24,3.5975094960000003,12,1.798754748,-70.0
3,23,3.447613267,11,1.6488585190000002,-70.125
3,23,3.447613267,11,1.6488585190000002,-70.625
3,23,3.447613267,11,1.6488585190000002,-70.25
3,24,3.5975094960000003,12,1.798754748,-70.0
3,23,3.447613267,11,1.6488585190000002,-70.125
3,23,3.447613267,11,1.6488585190000002,-70.0
3,25,3.747405725,13,1.948650977,-70.0
3,24,3.5975094960000003,12,1.798754748,-70.0
3,23,3.447613267,11,1.6488585190000002,-70.25
3,23,3.447613267,11,1.6488585190000002,-70.0
3,24,3.5975094960000003,12,1.798754748,-70.0
3,23,3.447613267,11,1.6488585190000002,-70.0
3,24,3.5975094960000003,12,1.798754748,-70.0
3,22,3.2977170380000005,10,1.49896229,-70.0
3,23,3.447613267,11,1.6488585190000002,-70.0
3,23,3.447613267,11,1.6488585190000002,-70.0
3,23,3.447613267,11,1.6488585190000002,-70.0
3,23,3.447613267,11,1.6488585190000002,-70.125
3,23,3.447613267,11,1.6488585190000002,-70.0
3,21,3.1478208090000006,9,1.3490660610000005,-70.625
3,21,3.1478208090000006,9,1.3490660610000005,-70.625
3,23,3.447613267,11,1.6488585190000002,-70.125
3,23,3.447613267,11,1.6488585190000002,-70.0
3,23,3.447613267,11,1.6488585190000002,-70.0
3,23,3.447613267,11,1.6488585190000002,-70.125
3,20,2.9979245800000003,8,1.1991698320000002,-70.625
3,22,3.2977170380000005,10,1.49896229,-70.5
3,24,3.5975094960000003,12,1.798754748,-70.0
3,21,3.1478208090000006,9,1.3490660610000005,-71.0
3,21,3.1478208090000006,9,1.3490660610000005,-70.5
3,24,3.5975094960000003,12,1.798754748,-70.125
3,22,3.2977170380000005,10,1.49896229,-70.75
3,24,3.5975094960000003,12,1.798754748,-70.125
3,22,3.2977170380000005,10,1.49896229,-70.5
3,23,3.447613267,11,1.6488585190000002,-70.0
3,23,3.447613267,11,1.6488585190000002,-70.0
3,23,3.447613267,11,1.6488585190000002,-70.25
3,23,3.447613267,11,1.6488585190000002,-71.0
3,21,3.1478208090000006,9,1.3490660610000005,-71.0
3,24,3.5975094960000003,12,1.798754748,-70.0
3,23,3.447613267,11,1.6488585190000002,-70.0
3,23,3.447613267,11,1.6488585190000002,-70.0
3,24,3.5975094960000003,12,1.798754748,-70.0
3,22,3.2977170380000005,10,1.49896229,-70.25
3,23,3.447613267,11,1.6488585190000002,-70.0
3,24,3.5975094960000003,12,1.798754748,-70.0
3,24,3.5975094960000003,12,1.798754748,-70.125
3,24,3.5975094960000003,12,1.798754748,-70.0
3,23,3.447613267,11,1.6488585190000002,-70.125
3,22,3.2977170380000005,10,1.49896229,-70.125
3,22,3.2977170380000005,10,1.49896229,-70.125
3,23,3.447613267,11,1.6488585190000002,-70.125
3,23,3.447613267,11,1.6488585190000002,-70.0
3,24,3.5975094960000003,12,1.798754748,-70.125
3,24,3.5975094960000003,12,1.798754748,-69.375
3,25,3.747405725,13,1.948650977,-70.0
3,23,3.447613267,11,1.6488585190000002,-70.0
3,24,3.5975094960000003,12,1.798754748,-69.875
3,24,3.5975094960000003,12,1.798754748,-69.75
3,23,3.447613267,11,1.6488585190000002,-69.875
3,25,3.747405725,13,1.948650977,-70.0
3,22,3.2977170380000005,10,1.49896229,-70.0
3,23,3.447613267,11,1.6488585190000002,-70.0
3,23,3.447613267,11,1.6488585190000002,-70.0
3,24,3.5975094960000003,12,1.798754748,-70.0
3,24,3.5975094960000003,12,1.798754748,-70.0
3,23,3.447613267,11,1.6488585190000002,-70.375
3,24,3.5975094960000003,12,1.798754748,-70.125
3,23,3.447613267,11,1.6488585190000002,-70.0
3,24,3.5975094960000003,12,1.798754748,-70.125
3,23,3.447613267,11,1.6488585190000002,-70.0
3,23,3.447613267,11,1.6488585190000002,-70.0
3,24,3.5975094960000003,12,1.798754748,-70.0
3,24,3.5975094960000003,12,1.798754748,-70.0
