Ponto,timestamp,anchorId,rtt_est,rtt_raw,dist_est,own_est,num_frames,frame_index,rssi,rtt,t1,t2,t3,t4
2,1623775729751518827,7c:df:a1:05:87:c7,36,52,5.460000038146973,7.5,3,1,-81,54688,5592271442187,6077732203125,6077836423437,5592375717187
2,1623775729751518827,7c:df:a1:05:87:c7,36,52,5.460000038146973,7.5,3,2,-80,54688,5624467442187,6109928257812,6110032423437,5624571662500
2,1623775730263052588,7c:df:a1:06:b9:dd,53,72,8.0600004196167,7.0,3,0,-82,76563,857174564062,6559899787500,6560003423437,857278276562
2,1623775730263052588,7c:df:a1:06:b9:dd,53,72,8.0600004196167,7.0,3,1,-82,67188,889332564062,6592057773437,6592161423437,889436281250
2,1623775730263052588,7c:df:a1:06:b9:dd,53,72,8.0600004196167,7.0,3,2,-82,75000,921534576562,6624259773437,6624363423437,921638301562
2,1623775730778491207,7c:df:a1:0e:db:f1,53,72,8.0600004196167,7.0,3,0,-77,76563,619335562500,363759712500,363864023437,619439950000
2,1623775730778491207,7c:df:a1:0e:db:f1,53,72,8.0600004196167,7.0,3,1,-77,71875,651524562500,395948740625,396053023437,651628917187
2,1623775730778491207,7c:df:a1:0e:db:f1,53,72,8.0600004196167,7.0,3,2,-77,68750,684197562500,428621762500,428726023437,684301892187
2,1623775731292147845,7c:df:a1:0f:74:e9,8,20,1.2999999523162842,2.0,3,0,-75,18751,2900342426562,878023100000,878127023437,2900446368750
2,1623775731292147845,7c:df:a1:0f:74:e9,8,20,1.2999999523162842,2.0,3,1,-77,21876,2932722451562,910403215625,910507023437,2932826281250
2,1623775731292147845,7c:df:a1:0f:74:e9,8,20,1.2999999523162842,2.0,3,2,-76,21875,2964761426562,942442276562,942546023437,2964865195312
2,1623775731808122151,7c:df:a1:05:87:c7,37,53,5.590000152587891,7.5,3,0,-80,51563,906303042187,1391767225000,1391871023437,906406892187
2,1623775731808122151,7c:df:a1:05:87:c7,37,53,5.590000152587891,7.5,3,1,-80,51563,938472042187,1423936278125,1424040023437,938575839062
2,1623775731808122151,7c:df:a1:05:87:c7,37,53,5.590000152587891,7.5,3,2,-80,57813,970691042187,1456155334375,1456259023437,970794789062
2,1623775732324672109,7c:df:a1:06:b9:dd,52,70,7.800000190734863,5.989999771118164,3,0,-83,73438,2915605564062,1907443576562,1907548023437,2915710084375
2,1623775732324672109,7c:df:a1:06:b9:dd,52,70,7.800000190734863,5.989999771118164,3,1,-83,62500,2947749576562,1939587570312,1939692023437,2947854092187
2,1623775732324672109,7c:df:a1:06:b9:dd,52,70,7.800000190734863,5.989999771118164,3,2,-83,75001,2979989564062,1971827553125,1971932023437,2980094109375
2,1623775732837761610,7c:df:a1:0e:db:f1,51,69,7.670000076293945,7.0,3,0,-76,67188,2677244562500,2421670490625,2421774023437,2677348162500
2,1623775732837761610,7c:df:a1:0e:db:f1,51,69,7.670000076293945,7.0,3,1,-76,71875,2710335575000,2454761532812,2454865023437,2710439137500
2,1623775732837761610,7c:df:a1:0e:db:f1,51,69,7.670000076293945,7.0,3,2,-76,70312,2741602562500,2486028548437,2486132023437,2741706107812
2,1623775733350212909,7c:df:a1:0f:74:e9,9,21,1.4299999475479126,2.0,3,0,-76,21876,4960497451562,2938183787500,2938288023437,4960601709375
2,1623775733350212909,7c:df:a1:0f:74:e9,9,21,1.4299999475479126,2.0,3,1,-76,20313,4991035426562,2968721848437,2968826023437,4991139621875
2,1623775733350212909,7c:df:a1:0f:74:e9,9,21,1.4299999475479126,2.0,3,2,-76,21875,5023183451562,3000869960937,3000974023437,5023287535937
2,1623775733867305540,7c:df:a1:05:87:c7,56,75,8.449999809265137,8.0,3,0,-83,125001,2967428042187,3929869868750,3929974023437,2967532321875
2,1623775733867305540,7c:df:a1:05:87:c7,56,75,8.449999809265137,8.0,3,1,-81,46876,2999591042187,3485058846875,3485163023437,2999695265625
2,1623775733867305540,7c:df:a1:05:87:c7,56,75,8.449999809265137,8.0,3,2,-81,53125,3031823042187,3517290901562,3517395023437,3031927217187
2,1623775734383067246,7c:df:a1:06:b9:dd,48,66,7.28000020980835,7.5,3,0,-82,71875,4973865564062,3965702851562,3965807023437,4973969807812
2,1623775734383067246,7c:df:a1:06:b9:dd,48,66,7.28000020980835,7.5,3,1,-83,64063,5006856576562,3998693851562,3998798023437,5006960812500
2,1623775734383067246,7c:df:a1:06:b9:dd,48,66,7.28000020980835,7.5,3,2,-82,64063,5038211576562,4030048845312,4030153023437,5038315818750
2,1623775734897470939,7c:df:a1:0e:db:f1,52,70,7.800000190734863,7.0,3,0,-76,64063,4736069562500,4480497321875,4480601023437,4736173328125
2,1623775734897470939,7c:df:a1:0e:db:f1,52,70,7.800000190734863,7.0,3,1,-76,76563,4769058562500,4513486356250,4513590023437,4769162306250
2,1623775734897470939,7c:df:a1:0e:db:f1,52,70,7.800000190734863,7.0,3,2,-77,71875,4801805562500,4546233382812,4546337023437,4801909275000
2,1623775735410321230,7c:df:a1:0f:74:e9,9,21,1.4299999475479126,2.0,3,0,-76,25000,306645051562,4995223439062,4995327023437,306748660937
2,1623775735410321230,7c:df:a1:0f:74:e9,9,21,1.4299999475479126,2.0,3,1,-76,20313,341656026562,5030234507812,5030338023437,341759562500
2,1623775735410321230,7c:df:a1:0f:74:e9,9,21,1.4299999475479126,2.0,3,2,-76,20313,371047026562,5059625590625,5059730023437,371151479687
2,1623775735923246888,7c:df:a1:05:87:c7,40,57,6.110000133514404,7.5,3,0,-80,59375,5024483042187,5509954376562,5510058023437,5024586748437
2,1623775735923246888,7c:df:a1:05:87:c7,40,57,6.110000133514404,7.5,3,1,-81,53126,5056686042187,5542157434375,5542261023437,5056789684375
2,1623775735923246888,7c:df:a1:05:87:c7,40,57,6.110000133514404,7.5,3,2,-80,60938,5088847042187,5574318490625,5574422023437,5088950635937
2,1623775736439583136,7c:df:a1:06:b9:dd,52,70,7.800000190734863,5.989999771118164,3,0,-83,68750,321326164062,6024049160937,6024153023437,321430095312
2,1623775736439583136,7c:df:a1:06:b9:dd,52,70,7.800000190734863,5.989999771118164,3,1,-83,68751,353516164062,6056239150000,6056343023437,353620106250
2,1623775736439583136,7c:df:a1:06:b9:dd,52,70,7.800000190734863,5.989999771118164,3,2,-83,73438,385797164062,6088520146875,6088624023437,385901114062
2,1623775736949668200,7c:df:a1:0e:db:f1,50,68,7.539999961853027,7.0,2,0,-77,68750,115666162500,6570982184375,6571086023437,115770070312
2,1623775736949668200,7c:df:a1:0e:db:f1,50,68,7.539999961853027,7.0,2,1,-77,68750,147856175000,6603172226562,6603276023437,147960040625
2,1623775737463594946,7c:df:a1:0f:74:e9,7,19,1.1699999570846558,2.0,3,0,-76,20313,2365280026562,342977653125,343081623437,2365384017187
2,1623775737463594946,7c:df:a1:0f:74:e9,7,19,1.1699999570846558,2.0,3,1,-76,18751,2396764051562,374461762500,374565623437,2396867931250
2,1623775737463594946,7c:df:a1:0f:74:e9,7,19,1.1699999570846558,2.0,3,2,-76,20313,2428957026562,406654826562,406758623437,2429060843750
2,1623775737976496118,7c:df:a1:05:87:c7,37,53,5.590000152587891,7.5,3,0,-80,54688,366087642187,851562543750,851666623437,366191776562
2,1623775737976496118,7c:df:a1:05:87:c7,37,53,5.590000152587891,7.5,3,1,-80,53126,398277642187,883752596875,883856623437,398381721875
2,1623775737976496118,7c:df:a1:05:87:c7,37,53,5.590000152587891,7.5,3,2,-80,51563,433993642187,919468660937,919572623437,434097656250
2,1623775738489818763,7c:df:a1:06:b9:dd,53,72,8.0600004196167,7.0,3,0,-82,73438,2374846176562,1366682123437,1366785623437,2374949750000
2,1623775738489818763,7c:df:a1:06:b9:dd,53,72,8.0600004196167,7.0,3,1,-83,70313,2406107164062,1397943106250,1398046623437,2406210751562
2,1623775738489818763,7c:df:a1:06:b9:dd,53,72,8.0600004196167,7.0,3,2,-82,73438,2438299164062,1430135093750,1430238623437,2438402767187
2,1623775739007168663,7c:df:a1:0e:db:f1,49,67,7.409999847412109,7.0,3,0,-76,68750,2135071162500,1879502609375,1879606623437,2135175245312
2,1623775739007168663,7c:df:a1:0e:db:f1,49,67,7.409999847412109,7.0,3,1,-76,64063,2167204162500,1911635637500,1911739623437,2167308212500
2,1623775739007168663,7c:df:a1:0e:db:f1,49,67,7.409999847412109,7.0,3,2,-77,68750,2201688162500,1946119667187,1946223623437,2201792187500
2,1623775739522088852,7c:df:a1:0f:74:e9,7,19,1.1699999570846558,2.0,3,0,-76,20313,4416574026562,2394277317187,2394381623437,4416678353125
2,1623775739522088852,7c:df:a1:0f:74:e9,7,19,1.1699999570846558,2.0,3,1,-76,20313,4448770026562,2426473409375,2426577623437,4448874260937
2,1623775739522088852,7c:df:a1:0f:74:e9,7,19,1.1699999570846558,2.0,3,2,-76,18751,4480937026562,2458640493750,2458744623437,4481041175000
2,1623775740029967300,7c:df:a1:05:87:c7,43,60,6.5,7.5,2,0,-81,50001,2455798642187,2941277168750,2941381623437,2455903146875
2,1623775740029967300,7c:df:a1:05:87:c7,43,60,6.5,7.5,2,1,-82,71876,2487979642187,2973458231250,2973562623437,2488084106250
2,1623775740545656971,7c:df:a1:06:b9:dd,52,71,7.929999828338623,7.0,3,0,-83,65625,4431847176562,3423682529687,3423786623437,4431951335937
2,1623775740545656971,7c:df:a1:06:b9:dd,52,71,7.929999828338623,7.0,3,1,-82,76563,4464055164062,3455890514062,3455994623437,4464159350000
2,1623775740545656971,7c:df:a1:06:b9:dd,52,71,7.929999828338623,7.0,3,2,-83,71876,4496231164062,3488066496875,3488170623437,4496335362500
2,1623775741057425264,7c:df:a1:0e:db:f1,48,66,7.28000020980835,7.5,3,0,-76,67187,4188271162500,3932704482812,3932808623437,4188375370312
2,1623775741057425264,7c:df:a1:0e:db:f1,48,66,7.28000020980835,7.5,3,1,-77,67187,4220470162500,3964903514062,3965007623437,4220574339062
2,1623775741057425264,7c:df:a1:0e:db:f1,48,66,7.28000020980835,7.5,3,2,-77,65625,4252778162500,3997211540625,3997315623437,4252882310937
2,1623775741574214261,7c:df:a1:0f:74:e9,8,20,1.2999999523162842,2.0,3,0,-75,20313,6470449026562,4448158048437,4448261623437,6470552621875
2,1623775741574214261,7c:df:a1:0f:74:e9,8,20,1.2999999523162842,2.0,3,1,-76,23438,6502625026562,4480334140625,4480437623437,6502728532812
2,1623775741574214261,7c:df:a1:0f:74:e9,8,20,1.2999999523162842,2.0,3,2,-76,17188,6534793051562,4512502251562,4512606623437,6534897440625
2,1623775742088874555,7c:df:a1:05:87:c7,36,52,5.460000038146973,7.5,3,0,-80,56251,4476893642187,4962375687500,4962479623437,4476997634375
2,1623775742088874555,7c:df:a1:05:87:c7,36,52,5.460000038146973,7.5,3,1,-80,53126,4511408642187,4996890746875,4996994623437,4511512571875
2,1623775742088874555,7c:df:a1:05:87:c7,36,52,5.460000038146973,7.5,3,2,-80,48438,4541258642187,5026740795312,5026844623437,4541362518750
2,1623775742604536238,7c:df:a1:06:b9:dd,53,72,8.0600004196167,7.0,3,0,-82,65626,6490519164062,5482353984375,5482457623437,6490622868750
2,1623775742604536238,7c:df:a1:06:b9:dd,53,72,8.0600004196167,7.0,3,1,-83,78126,6517439164062,5509273975000,5509377623437,6517542890625
2,1623775742604536238,7c:df:a1:06:b9:dd,53,72,8.0600004196167,7.0,3,2,-82,75000,6549603176562,5541437982812,5541541623437,6549706892187
2,1623775743119964505,7c:df:a1:0e:db:f1,52,71,7.929999828338623,7.0,3,0,-77,71875,6247519162500,5991954379687,5992058623437,6247623478125
2,1623775743119964505,7c:df:a1:0e:db:f1,52,71,7.929999828338623,7.0,3,1,-76,70312,6279624162500,6024059410937,6024163623437,6279728445312
2,1623775743119964505,7c:df:a1:0e:db:f1,52,71,7.929999828338623,7.0,3,2,-77,73438,6311842162500,6056277440625,6056381623437,6311946418750
2,1623775743632862202,7c:df:a1:0f:74:e9,5,16,0.7799999713897705,2.0,3,0,-76,18750,1818249626562,6506850839062,6506954623437,1818353429687
2,1623775743632862202,7c:df:a1:0f:74:e9,5,16,0.7799999713897705,2.0,3,1,-76,18751,1850904651562,6539505956250,6539609623437,1851008337500
2,1623775743632862202,7c:df:a1:0f:74:e9,5,16,0.7799999713897705,2.0,3,2,-76,10938,1882415626562,6571017020312,6571120623437,1882519240625
2,1623775744149397967,7c:df:a1:05:87:c7,36,52,5.460000038146973,7.5,3,0,-80,46876,6537723642187,312322846875,312427223437,6537828065625
2,1623775744149397967,7c:df:a1:05:87:c7,36,52,5.460000038146973,7.5,3,1,-80,51563,6569908642187,344507903125,344612223437,6570013014062
2,1623775744149397967,7c:df:a1:05:87:c7,36,52,5.460000038146973,7.5,3,2,-80,57813,6602133642187,376732960937,376837223437,6602237962500
2,1623775744664352305,7c:df:a1:06:b9:dd,52,70,7.800000190734863,7.0,3,0,-83,59375,1836089764062,827924076562,828028223437,1836193970312
2,1623775744664352305,7c:df:a1:06:b9:dd,52,70,7.800000190734863,7.0,3,1,-83,82813,1868260764062,860095076562,860199223437,1868364993750
2,1623775744664352305,7c:df:a1:06:b9:dd,52,70,7.800000190734863,7.0,3,2,-82,70313,1900464764062,892299067187,892403223437,1900568990625
2,1623775745178868674,7c:df:a1:0e:db:f1,51,69,7.670000076293945,7.0,3,0,-77,71875,1596870775000,1341307882812,1341412223437,1596975187500
2,1623775745178868674,7c:df:a1:0e:db:f1,51,69,7.670000076293945,7.0,3,1,-77,67188,1629081762500,1373518896875,1373623223437,1629186156250
2,1623775745178868674,7c:df:a1:0e:db:f1,51,69,7.670000076293945,7.0,3,2,-77,70313,1662340762500,1406777928125,1406882223437,1662445128125
2,1623775745693276794,7c:df:a1:0f:74:e9,7,19,1.1699999570846558,2.0,3,0,-76,20313,3878384626562,1856105259375,1856209223437,3878488610937
2,1623775745693276794,7c:df:a1:0f:74:e9,7,19,1.1699999570846558,2.0,3,1,-75,17188,3910085626562,1887806348437,1887910223437,3910189518750
2,1623775745693276794,7c:df:a1:0f:74:e9,7,19,1.1699999570846558,2.0,3,2,-76,21876,3942247626562,1919968443750,1920072223437,3942351428125
2,1623775746206078481,7c:df:a1:05:87:c7,30,45,4.550000190734863,4.5,3,0,-81,54688,1887272242187,2372761412500,2372865223437,1887376107812
2,1623775746206078481,7c:df:a1:05:87:c7,30,45,4.550000190734863,4.5,3,1,-80,46875,1917691242187,2403180460937,2403284223437,1917795051562
2,1623775746206078481,7c:df:a1:05:87:c7,30,45,4.550000190734863,4.5,3,2,-81,35938,1949609242187,2435098515625,2435202223437,1949712985937
2,1623775746725289654,7c:df:a1:06:b9:dd,58,78,8.84000015258789,8.0,3,0,-83,82813,3893593764062,2885427609375,2885531223437,3893697460937
2,1623775746725289654,7c:df:a1:06:b9:dd,58,78,8.84000015258789,8.0,3,1,-82,76563,3925788764062,2917622601562,2917726223437,3925892462500
2,1623775746725289654,7c:df:a1:06:b9:dd,58,78,8.84000015258789,8.0,3,2,-83,76563,3959085764062,2950919596875,2951023223437,3959189467187
2,1623775747242795954,7c:df:a1:0e:db:f1,50,68,7.539999961853027,7.0,3,0,-77,67187,3659094762500,3403533739062,3403637223437,3659198314062
2,1623775747242795954,7c:df:a1:0e:db:f1,50,68,7.539999961853027,7.0,3,1,-77,67187,3691183775000,3435622779687,3435727223437,3691288285937
2,1623775747242795954,7c:df:a1:0e:db:f1,50,68,7.539999961853027,7.0,3,2,-77,70312,3723372775000,3467811810937,3467916223437,3723477257812
2,1623775747756635715,7c:df:a1:0f:74:e9,8,20,1.2999999523162842,2.0,3,0,-76,21876,5943510626562,3921237109375,3921341223437,5943614762500
2,1623775747756635715,7c:df:a1:0f:74:e9,8,20,1.2999999523162842,2.0,3,1,-75,21876,5975666651562,3953393228125,3953497223437,5975770668750
2,1623775747756635715,7c:df:a1:0f:74:e9,8,20,1.2999999523162842,2.0,3,2,-75,18750,6007958626562,3985685292187,3985789223437,6008062576562
2,1623775748272346446,7c:df:a1:05:87:c7,35,51,5.329999923706055,7.5,3,0,-80,59375,3949137242187,4434629957812,4434734223437,3949241567187
2,1623775748272346446,7c:df:a1:05:87:c7,35,51,5.329999923706055,7.5,3,1,-80,57813,3981320242187,4466813017187,4466917223437,3981424506250
2,1623775748272346446,7c:df:a1:05:87:c7,35,51,5.329999923706055,7.5,3,2,-80,37501,4013501242187,4498994068750,4499098223437,4013605434375
2,1623775748783927122,7c:df:a1:06:b9:dd,58,77,8.710000038146973,8.0,3,0,-82,75001,5957341776562,4949175168750,4949279223437,5957445906250
2,1623775748783927122,7c:df:a1:06:b9:dd,58,77,8.710000038146973,8.0,3,1,-83,81251,5989518776562,4981352159375,4981456223437,5989622921875
2,1623775748783927122,7c:df:a1:06:b9:dd,58,77,8.710000038146973,8.0,3,2,-83,76563,6023451776562,5015285151562,5015389223437,6023555925000
2,1623775749301881554,7c:df:a1:0e:db:f1,49,67,7.409999847412109,7.0,3,0,-77,64062,5719456762500,5463897582812,5464001223437,5719560467187
2,1623775749301881554,7c:df:a1:0e:db:f1,49,67,7.409999847412109,7.0,3,1,-77,68750,5751641762500,5496082612500,5496186223437,5751745442187
2,1623775749301881554,7c:df:a1:0e:db:f1,49,67,7.409999847412109,7.0,3,2,-76,68750,5785684762500,5530125642187,5530229223437,5785788412500
2,1623775749816840948,7c:df:a1:0f:74:e9,9,21,1.4299999475479126,2.0,3,0,-75,20313,1290007226562,5978625934375,5978730223437,1290111535937
2,1623775749816840948,7c:df:a1:0f:74:e9,9,21,1.4299999475479126,2.0,3,1,-75,21876,1322193226562,6010812025000,6010916223437,1322297446875
2,1623775749816840948,7c:df:a1:0f:74:e9,9,21,1.4299999475479126,2.0,3,2,-75,21875,1354401226562,6043020114062,6043124223437,1354505357812
2,1623775750332221977,7c:df:a1:05:87:c7,38,54,5.71999979019165,7.5,3,0,-80,50000,6007836242187,6493332492187,6493436223437,6007940023437
2,1623775750332221977,7c:df:a1:05:87:c7,38,54,5.71999979019165,7.5,3,1,-80,60938,6040037242187,6525533551562,6525637223437,6040140975000
2,1623775750332221977,7c:df:a1:05:87:c7,38,54,5.71999979019165,7.5,3,2,-81,51563,6073923242187,6559419610937,6559523223437,6074026906250
2,1623775750845345962,7c:df:a1:06:b9:dd,48,66,7.28000020980835,7.5,3,0,-83,67188,1305928364062,297761318750,297864823437,1306031935937
2,1623775750845345962,7c:df:a1:06:b9:dd,48,66,7.28000020980835,7.5,3,1,-82,65625,1338106364062,329939314062,330042823437,1338209939062
2,1623775750845345962,7c:df:a1:06:b9:dd,48,66,7.28000020980835,7.5,3,2,-83,65625,1370310376562,362143317187,362246823437,1370413948437
2,1623775751358227139,7c:df:a1:0e:db:f1,53,72,8.0600004196167,7.0,3,0,-77,71875,1068275362500,812718014062,812821823437,1068379243750
2,1623775751358227139,7c:df:a1:0e:db:f1,53,72,8.0600004196167,7.0,3,1,-76,79688,1101029362500,845472043750,845575823437,1101133221875
2,1623775751358227139,7c:df:a1:0e:db:f1,53,72,8.0600004196167,7.0,3,2,-77,65625,1132617375000,877060079687,877163823437,1132721184375
2,1623775751875680529,7c:df:a1:0f:74:e9,10,22,1.559999942779541,2.0,3,0,-73,21875,3349258226562,1326996351562,1327100823437,3349362720312
2,1623775751875680529,7c:df:a1:0f:74:e9,10,22,1.559999942779541,2.0,3,1,-74,20313,3382003251562,1359741467187,1359845823437,3382107628125
2,1623775751875680529,7c:df:a1:0f:74:e9,10,22,1.559999942779541,2.0,3,2,-73,25000,3413642251562,1391380557812,1391484823437,3413746542187
2,1623775752390721306,7c:df:a1:05:87:c7,39,56,5.980000019073486,7.5,3,0,-81,56251,1357546842187,1843046665625,1843150823437,1357651056250
2,1623775752390721306,7c:df:a1:05:87:c7,39,56,5.980000019073486,7.5,3,1,-80,57813,1387982842187,1873482718750,1873586823437,1388087004687
2,1623775752390721306,7c:df:a1:05:87:c7,39,56,5.980000019073486,7.5,3,2,-81,54688,1420182842187,1905682775000,1905786823437,1420286945312
2,1623775752905272578,7c:df:a1:06:b9:dd,59,79,8.970000267028809,8.0,3,0,-82,81250,3365669364062,2357501935937,2357605823437,3365773332812
2,1623775752905272578,7c:df:a1:06:b9:dd,59,79,8.970000267028809,8.0,3,1,-83,79688,3397834376562,2389666940625,2389770823437,3397938339062
2,1623775752905272578,7c:df:a1:06:b9:dd,59,79,8.970000267028809,8.0,3,2,-83,76563,3430049376562,2421881935937,2421985823437,3430153340625
2,1623775753420786831,7c:df:a1:0e:db:f1,51,69,7.670000076293945,7.0,3,0,-77,65625,3127740362500,2872184837500,2872288823437,3127844414062
2,1623775753420786831,7c:df:a1:0e:db:f1,51,69,7.670000076293945,7.0,3,1,-77,68750,3160481375000,2904925881250,2905029823437,3160585385937
2,1623775753420786831,7c:df:a1:0e:db:f1,51,69,7.670000076293945,7.0,3,2,-77,73437,3192121362500,2936565898437,2936669823437,3192225360937
2,1623775753935365699,7c:df:a1:0f:74:e9,6,17,0.9100000262260436,2.0,3,0,-75,18751,5409160226562,3386904162500,3387007823437,5409263906250
2,1623775753935365699,7c:df:a1:0f:74:e9,6,17,0.9100000262260436,2.0,3,1,-75,23438,5442897226562,3420641257812,3420744823437,5443000815625
2,1623775753935365699,7c:df:a1:0f:74:e9,6,17,0.9100000262260436,2.0,3,2,-75,10938,5473572251562,3451316367187,3451420823437,5473676718750
2,1623775754451552455,7c:df:a1:05:87:c7,32,48,4.940000057220459,7.5,3,0,-80,53126,3418219842187,3903723253125,3903826823437,3418323465625
2,1623775754451552455,7c:df:a1:05:87:c7,32,48,4.940000057220459,7.5,3,1,-81,45313,3450351842187,3935855304687,3935958823437,3450455406250
2,1623775754451552455,7c:df:a1:05:87:c7,32,48,4.940000057220459,7.5,3,2,-80,48438,3482558842187,3968062360937,3968166823437,3482663353125
2,1623775754967024766,7c:df:a1:06:b9:dd,54,73,8.1899995803833,8.0,3,0,-83,84375,5426365376562,4418197601562,4418301823437,5426469682812
2,1623775754967024766,7c:df:a1:06:b9:dd,54,73,8.1899995803833,8.0,3,1,-83,67188,5459252364062,4451084578125,4451188823437,5459356676562
2,1623775754967024766,7c:df:a1:06:b9:dd,54,73,8.1899995803833,8.0,3,2,-83,68751,5492331364062,4484163571875,4484267823437,5492435684375
2,1623775755480643577,7c:df:a1:0e:db:f1,51,69,7.670000076293945,7.0,3,0,-76,71875,5188509375000,4932955685937,4933059823437,5188613584375
2,1623775755480643577,7c:df:a1:0e:db:f1,51,69,7.670000076293945,7.0,3,1,-76,71875,5223141375000,4967587715625,4967691823437,5223245554687
2,1623775755480643577,7c:df:a1:0e:db:f1,51,69,7.670000076293945,7.0,3,2,-76,65625,5252924362500,4997370728125,4997474823437,5253028523437
2,1623775755994694449,7c:df:a1:0f:74:e9,8,20,1.2999999523162842,2.0,3,0,-75,21875,759070826562,5447706957812,5447810823437,759174714062
2,1623775755994694449,7c:df:a1:0f:74:e9,8,20,1.2999999523162842,2.0,3,1,-75,18750,791258826562,5479895045312,5479998823437,791362623437
2,1623775755994694449,7c:df:a1:0f:74:e9,8,20,1.2999999523162842,2.0,3,2,-74,21875,823427826562,5512064135937,5512167823437,823531535937
2,1623775756507799406,7c:df:a1:05:87:c7,36,52,5.460000038146973,7.5,3,0,-81,51563,5476907842187,5962414835937,5962518823437,5477011881250
2,1623775756507799406,7c:df:a1:05:87:c7,36,52,5.460000038146973,7.5,3,1,-81,48438,5509113842187,5994620889062,5994724823437,5509217825000
2,1623775756507799406,7c:df:a1:05:87:c7,36,52,5.460000038146973,7.5,3,2,-80,57813,5541276842187,6026783951562,6026887823437,5541380771875
2,1623775757022997131,7c:df:a1:06:b9:dd,51,69,7.670000076293945,7.0,3,0,-83,75000,773802964062,6476521273437,6476624823437,773906589062
2,1623775757022997131,7c:df:a1:06:b9:dd,51,69,7.670000076293945,7.0,3,1,-82,65626,805967976562,6508686278125,6508789823437,806071587500
2,1623775757022997131,7c:df:a1:06:b9:dd,51,69,7.670000076293945,7.0,3,2,-83,68750,838169964062,6540888260937,6540991823437,838273595312
2,1623775757536896099,7c:df:a1:0e:db:f1,51,69,7.670000076293945,7.0,3,0,-77,68750,535989975000,280438112500,280542423437,536094354687
2,1623775757536896099,7c:df:a1:0e:db:f1,51,69,7.670000076293945,7.0,3,1,-77,70313,568017962500,312466128125,312570423437,568122328125
2,1623775757536896099,7c:df:a1:0e:db:f1,51,69,7.670000076293945,7.0,3,2,-76,70313,600239962500,344688159375,344792423437,600344296875
2,1623775758050899965,7c:df:a1:0f:74:e9,10,22,1.559999942779541,2.0,3,0,-75,21876,2816858826562,794614315625,794718423437,2816962956250
2,1623775758050899965,7c:df:a1:0f:74:e9,10,22,1.559999942779541,2.0,3,1,-76,20313,2848901826562,826657404687,826761423437,2849005865625
2,1623775758050899965,7c:df:a1:0f:74:e9,10,22,1.559999942779541,2.0,3,2,-75,25000,2881048851562,858804520312,858908423437,2881152779687
2,1623775758565545703,7c:df:a1:05:87:c7,35,51,5.329999923706055,7.5,3,0,-81,54688,826395442187,1311906034375,1312010423437,826499885937
2,1623775758565545703,7c:df:a1:05:87:c7,35,51,5.329999923706055,7.5,3,1,-80,48438,854779442187,1340290081250,1340394423437,854883832812
2,1623775758565545703,7c:df:a1:05:87:c7,35,51,5.329999923706055,7.5,3,2,-81,50000,886940442187,1372451135937,1372555423437,887044779687
2,1623775759078277550,7c:df:a1:06:b9:dd,50,68,7.539999961853027,5.989999771118164,3,0,-84,67188,2833813976562,1825645573437,1825749423437,2833917893750
2,1623775759078277550,7c:df:a1:06:b9:dd,50,68,7.539999961853027,5.989999771118164,3,1,-82,68751,2862671964062,1854503559375,1854607423437,2862775896875
2,1623775759078277550,7c:df:a1:06:b9:dd,50,68,7.539999961853027,5.989999771118164,3,2,-83,68750,2894839964062,1886671554687,1886775423437,2894943901562
2,1623775759595724776,7c:df:a1:0e:db:f1,52,70,7.800000190734863,7.0,3,0,-76,70312,2591947975000,2336397935937,2336501423437,2592051532812
2,1623775759595724776,7c:df:a1:0e:db:f1,52,70,7.800000190734863,7.0,3,1,-76,67188,2624184975000,2368634965625,2368739423437,2624289500000
2,1623775759595724776,7c:df:a1:0e:db:f1,52,70,7.800000190734863,7.0,3,2,-76,73437,2656493962500,2400943982812,2401048423437,2656598476562
2,1623775760112880420,7c:df:a1:0f:74:e9,7,19,1.1699999570846558,2.0,3,0,-76,17188,4873306826562,2851068046875,2851172423437,4873411220312
2,1623775760112880420,7c:df:a1:0f:74:e9,7,19,1.1699999570846558,2.0,3,1,-77,23438,4907716826562,2885478145312,2885582423437,4907821128125
2,1623775760112880420,7c:df:a1:0f:74:e9,7,19,1.1699999570846558,2.0,3,2,-76,18751,4937649851562,2915411253125,2915515423437,4937754040625
2,1623775760620959678,7c:df:a1:05:87:c7,34,50,5.199999809265137,7.5,2,0,-79,45313,2914593442187,3400107687500,3400211423437,2914697223437
2,1623775760620959678,7c:df:a1:05:87:c7,34,50,5.199999809265137,7.5,2,1,-80,56251,2949950442187,3435464756250,3435568423437,2950054165625
2,1623775761135950483,7c:df:a1:06:b9:dd,55,74,8.319999694824219,8.0,3,0,-83,75001,4895644964062,3887476218750,3887580423437,4895749243750
2,1623775761135950483,7c:df:a1:06:b9:dd,55,74,8.319999694824219,8.0,3,1,-82,70313,4923061964062,3914893214062,3914997423437,4923166243750
2,1623775761135950483,7c:df:a1:06:b9:dd,55,74,8.319999694824219,8.0,3,2,-83,78125,4955228964062,3947060207812,3947164423437,4955333257812
2,1623775761649119725,7c:df:a1:0e:db:f1,52,71,7.929999828338623,7.0,3,0,-77,70313,4647349962500,4391801746875,4391905423437,4647453709375
2,1623775761649119725,7c:df:a1:0e:db:f1,52,71,7.929999828338623,7.0,3,1,-77,76563,4679505962500,4423957775000,4424061423437,4679609687500
