Ponto,actualDist,rttRaw,estDistRaw,absErrRaw,rttEst,estDistEst,absErrEst,varRtt,meanRtt,countRtt,meanRss,distEst,distEstOwn,rttNovoRaw,errNovoRaw,rttNovoEst,errNovoEst,errArtigo
5,8.000306244,50,7.49481145,0.505494794,34,5.096471786,2.903834458,6.333333333,50.33333333,3,-81.33333333,5.199999809,7.5,50,0.5054947940000014,34,2.9038344580000013,0.5003062440000008
5,2.143105224,85,12.74117947,10.59807424,65,9.743254885,7.600149661,6.333333333,85.66666667,3,-81.66666667,9.75,8.989999771,54,5.951291142,38,3.5529514779999998,6.846894547000001
5,5.385499048,22,3.297717038,2.08778201,10,1.49896229,3.886536758,3.0,22.0,3,-73.0,1.559999943,2.0,13,3.436848071,2,5.08570659,3.385499048
5,8.000306244,56,8.394188824,0.39388258,39,5.845952931,2.154353313,40.5,56.5,2,-81.0,5.980000019,7.5,50,0.5054947940000014,34,2.9038344580000013,0.5003062440000008
5,2.143105224,83,12.44138701,10.29828178,63,9.443462427,7.300357203,93.0,84.0,3,-81.66666667,9.489999771,8.989999771,54,5.951291142,38,3.5529514779999998,6.846894547000001
5,5.385499048,25,3.747405725,1.638093323,13,1.948650977,3.436848071,74.33333333,24.66666667,3,-73.0,1.950000048,2.0,13,3.436848071,2,5.08570659,3.385499048
5,8.000306244,51,7.644707679,0.355598565,35,5.246368015,2.753938229,0.0,52.0,2,-81.0,5.329999924,7.5,50,0.5054947940000014,34,2.9038344580000013,0.5003062440000008
5,2.143105224,89,13.34076438,11.19765916,68,10.19294357,8.049838348,19.0,89.0,3,-82.0,10.27000046,9.0,54,5.951291142,38,3.5529514779999998,6.856894776
5,5.385499048,19,2.848028351,2.537470697,7,1.049273603,4.336225445,0.333333333,19.66666667,3,-73.0,1.169999957,2.0,13,3.436848071,2,5.08570659,3.385499048
5,8.000306244,59,8.843877511,0.843571267,42,6.295641618,1.704664626,8.333333333,59.33333333,3,-81.66666667,6.369999886,7.5,50,0.5054947940000014,34,2.9038344580000013,0.5003062440000008
5,2.143105224,79,11.84180209,9.698696867,59,8.843877511,6.700772287,74.33333333,79.66666667,3,-82.33333333,8.970000267,8.0,54,5.951291142,38,3.5529514779999998,5.856894776
5,5.385499048,22,3.297717038,2.08778201,10,1.49896229,3.886536758,0.333333333,22.33333333,3,-73.0,1.559999943,2.0,13,3.436848071,2,5.08570659,3.385499048
5,8.000306244,61,9.143669969,1.143363725,44,6.595434076,1.404872168,26.33333333,61.66666667,3,-81.66666667,6.630000114,7.5,50,0.5054947940000014,34,2.9038344580000013,0.5003062440000008
5,2.143105224,78,11.69190586,9.548800638,58,8.693981282,6.550876058,4.5,78.5,2,-82.0,8.840000153,8.0,54,5.951291142,38,3.5529514779999998,5.856894776
5,5.385499048,24,3.597509496,1.787989552,12,1.798754748,3.5867443,1.333333333,24.33333333,3,-73.0,1.820000052,2.0,13,3.436848071,2,5.08570659,3.385499048
5,8.000306244,57,8.544085053,0.543778809,40,5.99584916,2.004457084,1.333333333,57.33333333,3,-82.0,6.110000134,7.5,50,0.5054947940000014,34,2.9038344580000013,0.5003062440000008
5,2.143105224,83,12.44138701,10.29828178,63,9.443462427,7.300357203,12.5,83.5,2,-82.0,9.489999771,8.989999771,54,5.951291142,38,3.5529514779999998,6.846894547000001
5,5.385499048,21,3.147820809,2.237678239,9,1.349066061,4.036432987,2.333333333,21.66666667,3,-72.66666667,1.429999948,2.0,13,3.436848071,2,5.08570659,3.385499048
5,8.000306244,57,8.544085053,0.543778809,40,5.99584916,2.004457084,16.33333333,57.33333333,3,-81.0,6.110000134,7.5,50,0.5054947940000014,34,2.9038344580000013,0.5003062440000008
5,2.143105224,54,8.094396366,5.951291142,38,5.696056702,3.552951478,2144.333333,54.66666667,3,-79.0,5.71999979,7.5,54,5.951291142,38,3.5529514779999998,5.356894776
5,5.385499048,20,2.99792458,2.387574468,8,1.199169832,4.186329216,12.0,21.0,3,-73.0,1.299999952,2.0,13,3.436848071,2,5.08570659,3.385499048
5,8.000306244,58,8.693981282,0.693675038,41,6.145745389,1.854560855,30.33333333,58.33333333,3,-82.0,6.239999771,7.5,50,0.5054947940000014,34,2.9038344580000013,0.5003062440000008
5,2.143105224,80,11.99169832,9.848593096,60,8.99377374,6.850668516,37.0,81.0,3,-82.0,9.100000381,8.0,54,5.951291142,38,3.5529514779999998,5.856894776
5,5.385499048,21,3.147820809,2.237678239,9,1.349066061,4.036432987,3.0,21.0,3,-72.33333333,1.429999948,2.0,13,3.436848071,2,5.08570659,3.385499048
5,8.000306244,61,9.143669969,1.143363725,44,6.595434076,1.404872168,31.0,62.0,3,-81.33333333,6.630000114,7.5,50,0.5054947940000014,34,2.9038344580000013,0.5003062440000008
5,2.143105224,82,12.29149078,10.14838555,62,9.293566198,7.150460974,3.0,82.0,3,-81.33333333,9.359999657,8.989999771,54,5.951291142,38,3.5529514779999998,6.846894547000001
5,5.385499048,20,2.99792458,2.387574468,8,1.199169832,4.186329216,3.0,21.0,3,-73.0,1.299999952,2.0,13,3.436848071,2,5.08570659,3.385499048
5,8.000306244,57,8.544085053,0.543778809,40,5.99584916,2.004457084,8.333333333,57.66666667,3,-81.33333333,6.110000134,7.5,50,0.5054947940000014,34,2.9038344580000013,0.5003062440000008
5,2.143105224,82,12.29149078,10.14838555,62,9.293566198,7.150460974,30.33333333,82.66666667,3,-82.33333333,9.359999657,8.989999771,54,5.951291142,38,3.5529514779999998,6.846894547000001
6,6.000408319,39,5.845952931,0.154455388,25,3.747405725,2.253002594,1.333333333,39.66666667,3,-75.0,3.769999981,2.0,26,2.1031063650000004,13,4.051757342,4.000408319
6,7.848114423,58,8.693981282,0.845866859,41,6.145745389,1.702369034,16.33333333,58.33333333,3,-78.66666667,6.239999771,7.5,47,0.8029916600000009,32,3.0514350950000004,0.3481144230000002
6,6.403405344,118,17.68775502,11.28434968,93,13.9403493,7.536943953,50.33333333,118.6666667,3,-83.33333333,14.03999996,12.5,51,1.2413023349999994,35,1.1570373290000004,6.096594656
6,4.073438351,65,9.743254885,5.669816534,47,7.045122763,2.971684412,145.3333333,65.66666667,3,-86.0,7.150000095,8.0,40,1.9224108089999996,26,0.1761363970000005,3.926561649
6,6.000408319,39,5.845952931,0.154455388,25,3.747405725,2.253002594,1.333333333,39.66666667,3,-75.0,3.769999981,2.0,26,2.1031063650000004,13,4.051757342,4.000408319
6,7.848114423,54,8.094396366,0.246281943,38,5.696056702,2.152057721,42.33333333,54.66666667,3,-78.66666667,5.71999979,7.5,47,0.8029916600000009,32,3.0514350950000004,0.3481144230000002
6,6.403405344,118,17.68775502,11.28434968,93,13.9403493,7.536943953,10.33333333,118.3333333,3,-83.66666667,14.03999996,12.5,51,1.2413023349999994,35,1.1570373290000004,6.096594656
6,4.073438351,53,7.944500137,3.871061786,37,5.546160473,1.472722122,82.33333333,53.66666667,3,-86.33333333,5.590000153,8.0,40,1.9224108089999996,26,0.1761363970000005,3.926561649
6,6.000408319,40,5.99584916,0.004559159,26,3.897301954,2.103106365,4.333333333,40.33333333,3,-75.0,3.900000095,2.0,26,2.1031063650000004,13,4.051757342,4.000408319
6,7.848114423,52,7.794603908,0.053510515,36,5.396264244,2.451850179,40.33333333,52.33333333,3,-79.0,5.460000038,7.5,47,0.8029916600000009,32,3.0514350950000004,0.3481144230000002
6,6.403405344,106,15.88900027,9.48559493,83,12.44138701,6.037981663,61.0,107.0,3,-83.33333333,12.47999954,10.98999977,51,1.2413023349999994,35,1.1570373290000004,4.5865944260000004
6,4.073438351,55,8.244292595,4.170854244,39,5.845952931,1.77251458,199.0,56.0,3,-86.0,5.849999905,8.0,40,1.9224108089999996,26,0.1761363970000005,3.926561649
6,6.000408319,42,6.295641618,0.295233299,27,4.047198183,1.953210136,4.5,42.5,2,-75.0,4.159999847,2.0,26,2.1031063650000004,13,4.051757342,4.000408319
6,7.848114423,51,7.644707679,0.203406744,35,5.246368015,2.601746408,40.5,51.5,2,-78.5,5.329999924,7.5,47,0.8029916600000009,32,3.0514350950000004,0.3481144230000002
6,6.403405344,111,16.63848142,10.23507607,87,13.04097192,6.637566579,12.5,111.5,2,-83.5,13.13000011,11.98999977,51,1.2413023349999994,35,1.1570373290000004,5.5865944260000004
6,4.073438351,55,8.244292595,4.170854244,39,5.845952931,1.77251458,0.5,55.5,2,-86.0,5.849999905,8.0,40,1.9224108089999996,26,0.1761363970000005,3.926561649
6,6.000408319,40,5.99584916,0.004559159,26,3.897301954,2.103106365,2.333333333,40.66666667,3,-74.66666667,3.900000095,2.0,26,2.1031063650000004,13,4.051757342,4.000408319
6,7.848114423,53,7.944500137,0.096385714,37,5.546160473,2.30195395,19.0,53.0,3,-78.66666667,5.590000153,7.5,47,0.8029916600000009,32,3.0514350950000004,0.3481144230000002
6,6.403405344,108,16.18879273,9.785387388,84,12.59128324,6.187877892,6.333333333,108.6666667,3,-83.0,12.73999977,11.98999977,51,1.2413023349999994,35,1.1570373290000004,5.5865944260000004
6,4.073438351,50,7.49481145,3.421373099,34,5.096471786,1.023033435,82.33333333,50.66666667,3,-86.0,5.199999809,8.0,40,1.9224108089999996,26,0.1761363970000005,3.926561649
6,6.000408319,40,5.99584916,0.004559159,26,3.897301954,2.103106365,1.333333333,40.33333333,3,-75.0,3.900000095,2.0,26,2.1031063650000004,13,4.051757342,4.000408319
6,7.848114423,55,8.244292595,0.396178172,39,5.845952931,2.002161492,3.0,56.0,3,-78.66666667,5.849999905,7.5,47,0.8029916600000009,32,3.0514350950000004,0.3481144230000002
6,6.000408319,44,6.595434076,0.595025757,29,4.346990641,1.653417678,76.0,45.0,3,-75.0,4.420000076,2.0,26,2.1031063650000004,13,4.051757342,4.000408319
6,7.848114423,55,8.244292595,0.396178172,39,5.845952931,2.002161492,0.5,55.5,2,-78.5,5.849999905,7.5,47,0.8029916600000009,32,3.0514350950000004,0.3481144230000002
6,6.403405344,116,17.38796256,10.98455722,91,13.64055684,7.237151495,9.333333333,116.3333333,3,-83.66666667,13.77999973,12.0,51,1.2413023349999994,35,1.1570373290000004,5.596594656
6,4.073438351,40,5.99584916,1.922410809,26,3.897301954,0.176136397,32.33333333,40.66666667,3,-86.0,3.900000095,5.0,40,1.9224108089999996,26,0.1761363970000005,0.9265616489999999
6,6.000408319,41,6.145745389,0.14533707,26,3.897301954,2.103106365,0.333333333,41.66666667,3,-75.0,4.03000021,2.0,26,2.1031063650000004,13,4.051757342,4.000408319
6,7.848114423,56,8.394188824,0.546074401,39,5.845952931,2.002161492,2.333333333,56.33333333,3,-78.66666667,5.980000019,7.5,47,0.8029916600000009,32,3.0514350950000004,0.3481144230000002
6,6.403405344,112,16.78837765,10.3849723,88,13.19086815,6.787462808,33.33333333,112.6666667,3,-83.66666667,13.26000023,11.98999977,51,1.2413023349999994,35,1.1570373290000004,5.5865944260000004
6,4.073438351,60,8.99377374,4.920335389,43,6.445537847,2.372099496,34.33333333,60.33333333,3,-86.0,6.5,8.0,40,1.9224108089999996,26,0.1761363970000005,3.926561649
6,6.000408319,43,6.445537847,0.445129528,28,4.197094412,1.803313907,1.333333333,43.33333333,3,-75.0,4.289999962,2.0,26,2.1031063650000004,13,4.051757342,4.000408319
6,7.848114423,52,7.794603908,0.053510515,36,5.396264244,2.451850179,13.0,52.0,3,-79.0,5.460000038,7.5,47,0.8029916600000009,32,3.0514350950000004,0.3481144230000002
6,6.403405344,113,16.93827388,10.53486853,89,13.34076438,6.937359037,21.33333333,113.3333333,3,-83.0,13.39000034,11.98999977,51,1.2413023349999994,35,1.1570373290000004,5.5865944260000004
6,4.073438351,54,8.094396366,4.020958015,38,5.696056702,1.622618351,28.0,54.0,3,-86.0,5.71999979,8.0,40,1.9224108089999996,26,0.1761363970000005,3.926561649
6,6.000408319,40,5.99584916,0.004559159,26,3.897301954,2.103106365,9.0,41.0,3,-75.0,3.900000095,2.0,26,2.1031063650000004,13,4.051757342,4.000408319
6,7.848114423,52,7.794603908,0.053510515,36,5.396264244,2.451850179,3.0,53.0,3,-78.66666667,5.460000038,7.5,47,0.8029916600000009,32,3.0514350950000004,0.3481144230000002
6,6.403405344,114,17.08817011,10.68476476,90,13.49066061,7.087255266,0.0,114.0,2,-84.0,13.52000046,11.98999977,51,1.2413023349999994,35,1.1570373290000004,5.5865944260000004
6,4.073438351,62,9.293566198,5.220127847,45,6.745330305,2.671891954,24.5,62.5,2,-85.5,6.760000229,8.0,40,1.9224108089999996,26,0.1761363970000005,3.926561649
6,6.000408319,42,6.295641618,0.295233299,27,4.047198183,1.953210136,2.333333333,42.33333333,3,-75.0,4.159999847,2.0,26,2.1031063650000004,13,4.051757342,4.000408319
6,7.848114423,54,8.094396366,0.246281943,38,5.696056702,2.152057721,3.0,54.0,3,-78.66666667,5.71999979,7.5,47,0.8029916600000009,32,3.0514350950000004,0.3481144230000002
6,6.403405344,124,18.5871324,12.18372705,98,14.68983044,8.286425098,16.33333333,124.6666667,3,-83.66666667,14.81999969,13.71000004,51,1.2413023349999994,35,1.1570373290000004,7.306594696
6,4.073438351,60,8.99377374,4.920335389,43,6.445537847,2.372099496,60.5,60.5,2,-85.5,6.5,8.0,40,1.9224108089999996,26,0.1761363970000005,3.926561649
6,6.000408319,44,6.595434076,0.595025757,29,4.346990641,1.653417678,6.333333333,44.66666667,3,-75.0,4.420000076,2.0,26,2.1031063650000004,13,4.051757342,4.000408319
6,7.848114423,59,8.843877511,0.995763088,42,6.295641618,1.552472805,12.0,60.0,3,-78.66666667,6.369999886,7.5,47,0.8029916600000009,32,3.0514350950000004,0.3481144230000002
6,6.403405344,115,17.23806634,10.83466099,91,13.64055684,7.237151495,57.0,115.0,3,-83.33333333,13.64999962,12.0,51,1.2413023349999994,35,1.1570373290000004,5.596594656
6,4.073438351,58,8.693981282,4.620542931,41,6.145745389,2.072307038,43.0,59.0,3,-87.0,6.239999771,8.0,40,1.9224108089999996,26,0.1761363970000005,3.926561649
6,6.000408319,39,5.845952931,0.154455388,25,3.747405725,2.253002594,49.0,39.0,3,-75.0,3.769999981,2.0,26,2.1031063650000004,13,4.051757342,4.000408319
6,7.848114423,54,8.094396366,0.246281943,38,5.696056702,2.152057721,3.0,54.0,3,-79.0,5.71999979,7.5,47,0.8029916600000009,32,3.0514350950000004,0.3481144230000002
6,6.403405344,113,16.93827388,10.53486853,89,13.34076438,6.937359037,109.0,113.0,3,-83.0,13.39000034,11.98999977,51,1.2413023349999994,35,1.1570373290000004,5.5865944260000004
6,4.073438351,53,7.944500137,3.871061786,37,5.546160473,1.472722122,8.0,54.0,2,-86.5,5.590000153,8.0,40,1.9224108089999996,26,0.1761363970000005,3.926561649
6,6.000408319,40,5.99584916,0.004559159,26,3.897301954,2.103106365,2.333333333,40.66666667,3,-75.0,3.900000095,2.0,26,2.1031063650000004,13,4.051757342,4.000408319
6,7.848114423,54,8.094396366,0.246281943,38,5.696056702,2.152057721,9.0,55.0,3,-78.33333333,5.71999979,7.5,47,0.8029916600000009,32,3.0514350950000004,0.3481144230000002
6,6.403405344,117,17.53785879,11.13445345,92,13.79045307,7.387047724,98.0,118.0,2,-83.5,13.90999985,12.0,51,1.2413023349999994,35,1.1570373290000004,5.596594656
6,4.073438351,48,7.195018992,3.121580641,32,4.796679328,0.723240977,316.3333333,48.66666667,3,-86.0,4.940000057,8.0,40,1.9224108089999996,26,0.1761363970000005,3.926561649
6,6.000408319,41,6.145745389,0.14533707,26,3.897301954,2.103106365,6.333333333,41.33333333,3,-75.0,4.03000021,2.0,26,2.1031063650000004,13,4.051757342,4.000408319
6,7.848114423,57,8.544085053,0.69597063,40,5.99584916,1.852265263,3.0,57.0,3,-78.33333333,6.110000134,7.5,47,0.8029916600000009,32,3.0514350950000004,0.3481144230000002
6,6.000408319,39,5.845952931,0.154455388,25,3.747405725,2.253002594,3.0,40.0,3,-75.0,3.769999981,2.0,26,2.1031063650000004,13,4.051757342,4.000408319
6,7.848114423,51,7.644707679,0.203406744,35,5.246368015,2.601746408,17.33333333,51.33333333,3,-79.0,5.329999924,7.5,47,0.8029916600000009,32,3.0514350950000004,0.3481144230000002
6,6.403405344,112,16.78837765,10.3849723,88,13.19086815,6.787462808,8.333333333,112.3333333,3,-83.0,13.26000023,11.98999977,51,1.2413023349999994,35,1.1570373290000004,5.5865944260000004
6,4.073438351,52,7.794603908,3.721165557,36,5.396264244,1.322825893,9.333333333,52.66666667,3,-86.0,5.460000038,8.0,40,1.9224108089999996,26,0.1761363970000005,3.926561649
6,6.000408319,41,6.145745389,0.14533707,26,3.897301954,2.103106365,3.0,42.0,3,-75.0,4.03000021,2.0,26,2.1031063650000004,13,4.051757342,4.000408319
6,7.848114423,54,8.094396366,0.246281943,38,5.696056702,2.152057721,10.33333333,54.33333333,3,-78.66666667,5.71999979,7.5,47,0.8029916600000009,32,3.0514350950000004,0.3481144230000002
6,6.403405344,111,16.63848142,10.23507607,87,13.04097192,6.637566579,16.33333333,111.3333333,3,-83.33333333,13.13000011,11.98999977,51,1.2413023349999994,35,1.1570373290000004,5.5865944260000004
6,4.073438351,47,7.045122763,2.971684412,32,4.796679328,0.723240977,21.0,48.0,3,-86.0,4.809999943,5.0,40,1.9224108089999996,26,0.1761363970000005,0.9265616489999999
6,6.000408319,42,6.295641618,0.295233299,27,4.047198183,1.953210136,9.0,42.0,3,-74.66666667,4.159999847,2.0,26,2.1031063650000004,13,4.051757342,4.000408319
6,7.848114423,53,7.944500137,0.096385714,37,5.546160473,2.30195395,34.33333333,53.66666667,3,-79.0,5.590000153,7.5,47,0.8029916600000009,32,3.0514350950000004,0.3481144230000002
6,6.403405344,107,16.0388965,9.635491159,84,12.59128324,6.187877892,72.33333333,107.6666667,3,-83.33333333,12.60999966,11.98999977,51,1.2413023349999994,35,1.1570373290000004,5.5865944260000004
6,4.073438351,58,8.693981282,4.620542931,41,6.145745389,2.072307038,46.33333333,58.33333333,3,-86.66666667,6.239999771,8.0,40,1.9224108089999996,26,0.1761363970000005,3.926561649
6,6.000408319,42,6.295641618,0.295233299,27,4.047198183,1.953210136,2.333333333,42.33333333,3,-75.0,4.159999847,2.0,26,2.1031063650000004,13,4.051757342,4.000408319
6,7.848114423,55,8.244292595,0.396178172,39,5.845952931,2.002161492,21.0,55.0,3,-78.33333333,5.849999905,7.5,47,0.8029916600000009,32,3.0514350950000004,0.3481144230000002
6,6.403405344,118,17.68775502,11.28434968,93,13.9403493,7.536943953,9.0,119.0,3,-83.33333333,14.03999996,12.5,51,1.2413023349999994,35,1.1570373290000004,6.096594656
6,4.073438351,50,7.49481145,3.421373099,34,5.096471786,1.023033435,24.33333333,50.33333333,3,-87.33333333,5.199999809,8.0,40,1.9224108089999996,26,0.1761363970000005,3.926561649
6,6.000408319,39,5.845952931,0.154455388,25,3.747405725,2.253002594,2.333333333,39.33333333,3,-75.0,3.769999981,2.0,26,2.1031063650000004,13,4.051757342,4.000408319
6,7.848114423,59,8.843877511,0.995763088,42,6.295641618,1.552472805,1.333333333,59.66666667,3,-78.66666667,6.369999886,7.5,47,0.8029916600000009,32,3.0514350950000004,0.3481144230000002
6,6.403405344,110,16.48858519,10.08517985,86,12.89107569,6.48767035,63.0,111.0,3,-83.66666667,13.0,11.98999977,51,1.2413023349999994,35,1.1570373290000004,5.5865944260000004
6,4.073438351,49,7.344915221,3.27147687,33,4.946575557,0.873137206,200.3333333,49.66666667,3,-87.66666667,5.070000172,8.0,40,1.9224108089999996,26,0.1761363970000005,3.926561649
6,6.000408319,41,6.145745389,0.14533707,26,3.897301954,2.103106365,6.333333333,41.33333333,3,-75.0,4.03000021,2.0,26,2.1031063650000004,13,4.051757342,4.000408319
6,7.848114423,49,7.344915221,0.503199202,33,4.946575557,2.901538866,37.33333333,49.33333333,3,-78.33333333,5.070000172,7.5,47,0.8029916600000009,32,3.0514350950000004,0.3481144230000002
6,6.403405344,112,16.78837765,10.3849723,88,13.19086815,6.787462808,32.33333333,112.6666667,3,-83.33333333,13.26000023,11.98999977,51,1.2413023349999994,35,1.1570373290000004,5.5865944260000004
6,4.073438351,59,8.843877511,4.77043916,42,6.295641618,2.222203267,121.0,59.0,3,-87.66666667,6.369999886,8.0,40,1.9224108089999996,26,0.1761363970000005,3.926561649
6,6.000408319,40,5.99584916,0.004559159,26,3.897301954,2.103106365,4.333333333,40.33333333,3,-75.0,3.900000095,2.0,26,2.1031063650000004,13,4.051757342,4.000408319
6,7.848114423,54,8.094396366,0.246281943,38,5.696056702,2.152057721,21.0,54.0,3,-79.0,5.71999979,7.5,47,0.8029916600000009,32,3.0514350950000004,0.3481144230000002
6,6.403405344,114,17.08817011,10.68476476,90,13.49066061,7.087255266,10.33333333,114.6666667,3,-83.33333333,13.52000046,11.98999977,51,1.2413023349999994,35,1.1570373290000004,5.5865944260000004
6,4.073438351,55,8.244292595,4.170854244,39,5.845952931,1.77251458,350.3333333,55.33333333,3,-87.33333333,5.849999905,8.0,40,1.9224108089999996,26,0.1761363970000005,3.926561649
6,6.000408319,40,5.99584916,0.004559159,26,3.897301954,2.103106365,4.333333333,40.33333333,3,-74.66666667,3.900000095,2.0,26,2.1031063650000004,13,4.051757342,4.000408319
6,7.848114423,54,8.094396366,0.246281943,38,5.696056702,2.152057721,3.0,54.0,3,-78.66666667,5.71999979,7.5,47,0.8029916600000009,32,3.0514350950000004,0.3481144230000002
6,6.403405344,109,16.33868896,9.935283617,85,12.74117947,6.337774121,37.0,110.0,3,-83.33333333,12.86999989,11.98999977,51,1.2413023349999994,35,1.1570373290000004,5.5865944260000004
6,4.073438351,50,7.49481145,3.421373099,34,5.096471786,1.023033435,105.3333333,50.33333333,3,-88.66666667,5.199999809,9.989999771,40,1.9224108089999996,26,0.1761363970000005,5.916561420000001
6,6.000408319,44,6.595434076,0.595025757,29,4.346990641,1.653417678,0.333333333,44.33333333,3,-75.0,4.420000076,2.0,26,2.1031063650000004,13,4.051757342,4.000408319
6,7.848114423,50,7.49481145,0.353302973,34,5.096471786,2.751642637,52.0,50.0,3,-78.66666667,5.199999809,7.5,47,0.8029916600000009,32,3.0514350950000004,0.3481144230000002
6,6.403405344,115,17.23806634,10.83466099,91,13.64055684,7.237151495,75.0,115.0,3,-83.33333333,13.64999962,12.0,51,1.2413023349999994,35,1.1570373290000004,5.596594656
6,4.073438351,59,8.843877511,4.77043916,42,6.295641618,2.222203267,156.3333333,59.33333333,3,-88.33333333,6.369999886,9.989999771,40,1.9224108089999996,26,0.1761363970000005,5.916561420000001
6,6.000408319,26,3.897301954,2.103106365,13,1.948650977,4.051757342,534.3333333,26.66666667,3,-50.0,2.079999924,2.0,26,2.1031063650000004,13,4.051757342,4.000408319
6,7.848114423,53,7.944500137,0.096385714,37,5.546160473,2.30195395,32.33333333,53.33333333,3,-79.0,5.590000153,7.5,47,0.8029916600000009,32,3.0514350950000004,0.3481144230000002
6,6.403405344,112,16.78837765,10.3849723,88,13.19086815,6.787462808,184.3333333,112.6666667,3,-83.66666667,13.26000023,11.98999977,51,1.2413023349999994,35,1.1570373290000004,5.5865944260000004
6,4.073438351,63,9.443462427,5.370024076,45,6.745330305,2.671891954,3.0,63.0,3,-87.66666667,6.889999866,8.0,40,1.9224108089999996,26,0.1761363970000005,3.926561649
6,6.000408319,42,6.295641618,0.295233299,27,4.047198183,1.953210136,3.0,43.0,3,-75.0,4.159999847,2.0,26,2.1031063650000004,13,4.051757342,4.000408319
6,7.848114423,57,8.544085053,0.69597063,40,5.99584916,1.852265263,4.333333333,57.33333333,3,-78.33333333,6.110000134,7.5,47,0.8029916600000009,32,3.0514350950000004,0.3481144230000002
6,6.403405344,119,17.83765125,11.43424591,94,14.09024553,7.686840182,54.33333333,119.3333333,3,-83.66666667,14.17000008,12.5,51,1.2413023349999994,35,1.1570373290000004,6.096594656
6,4.073438351,52,7.794603908,3.721165557,36,5.396264244,1.322825893,43.0,52.0,3,-88.33333333,5.460000038,9.989999771,40,1.9224108089999996,26,0.1761363970000005,5.916561420000001
6,6.000408319,42,6.295641618,0.295233299,27,4.047198183,1.953210136,2.333333333,42.33333333,3,-74.66666667,4.159999847,2.0,26,2.1031063650000004,13,4.051757342,4.000408319
6,7.848114423,61,9.143669969,1.295555546,44,6.595434076,1.252680347,1.333333333,61.66666667,3,-79.0,6.630000114,7.5,47,0.8029916600000009,32,3.0514350950000004,0.3481144230000002
6,6.403405344,110,16.48858519,10.08517985,86,12.89107569,6.48767035,0.0,111.0,2,-83.0,13.0,11.98999977,51,1.2413023349999994,35,1.1570373290000004,5.5865944260000004
6,4.073438351,52,7.794603908,3.721165557,36,5.396264244,1.322825893,54.33333333,52.33333333,3,-87.66666667,5.460000038,8.0,40,1.9224108089999996,26,0.1761363970000005,3.926561649
6,6.000408319,40,5.99584916,0.004559159,26,3.897301954,2.103106365,8.333333333,40.66666667,3,-75.0,3.900000095,2.0,26,2.1031063650000004,13,4.051757342,4.000408319
6,7.848114423,55,8.244292595,0.396178172,39,5.845952931,2.002161492,3.0,56.0,3,-78.33333333,5.849999905,7.5,47,0.8029916600000009,32,3.0514350950000004,0.3481144230000002
6,6.403405344,108,16.18879273,9.785387388,84,12.59128324,6.187877892,98.0,109.0,2,-83.5,12.73999977,11.98999977,51,1.2413023349999994,35,1.1570373290000004,5.5865944260000004
6,4.073438351,49,7.344915221,3.27147687,33,4.946575557,0.873137206,2.0,49.0,2,-86.0,5.070000172,8.0,40,1.9224108089999996,26,0.1761363970000005,3.926561649
6,6.000408319,43,6.445537847,0.445129528,28,4.197094412,1.803313907,8.333333333,43.66666667,3,-75.0,4.289999962,2.0,26,2.1031063650000004,13,4.051757342,4.000408319
6,7.848114423,51,7.644707679,0.203406744,35,5.246368015,2.601746408,31.0,51.0,3,-78.33333333,5.329999924,7.5,47,0.8029916600000009,32,3.0514350950000004,0.3481144230000002
6,6.403405344,113,16.93827388,10.53486853,89,13.34076438,6.937359037,21.33333333,113.6666667,3,-83.66666667,13.39000034,11.98999977,51,1.2413023349999994,35,1.1570373290000004,5.5865944260000004
6,4.073438351,41,6.145745389,2.072307038,26,3.897301954,0.176136397,674.3333333,41.33333333,3,-87.33333333,4.03000021,5.0,40,1.9224108089999996,26,0.1761363970000005,0.9265616489999999
6,6.000408319,44,6.595434076,0.595025757,29,4.346990641,1.653417678,0.333333333,44.33333333,3,-75.0,4.420000076,2.0,26,2.1031063650000004,13,4.051757342,4.000408319
6,7.848114423,52,7.794603908,0.053510515,36,5.396264244,2.451850179,0.333333333,52.66666667,3,-78.66666667,5.460000038,7.5,47,0.8029916600000009,32,3.0514350950000004,0.3481144230000002
6,6.403405344,117,17.53785879,11.13445345,92,13.79045307,7.387047724,27.0,117.0,3,-84.0,13.90999985,12.0,51,1.2413023349999994,35,1.1570373290000004,5.596594656
6,4.073438351,58,8.693981282,4.620542931,41,6.145745389,2.072307038,0.333333333,58.33333333,3,-87.33333333,6.239999771,8.0,40,1.9224108089999996,26,0.1761363970000005,3.926561649
6,6.000408319,39,5.845952931,0.154455388,25,3.747405725,2.253002594,4.333333333,39.66666667,3,-75.0,3.769999981,2.0,26,2.1031063650000004,13,4.051757342,4.000408319
6,7.848114423,55,8.244292595,0.396178172,39,5.845952931,2.002161492,3.0,56.0,3,-78.66666667,5.849999905,7.5,47,0.8029916600000009,32,3.0514350950000004,0.3481144230000002
6,6.403405344,113,16.93827388,10.53486853,89,13.34076438,6.937359037,76.0,113.0,3,-83.33333333,13.39000034,11.98999977,51,1.2413023349999994,35,1.1570373290000004,5.5865944260000004
6,4.073438351,51,7.644707679,3.571269328,35,5.246368015,1.172929664,40.5,51.5,2,-87.0,5.329999924,8.0,40,1.9224108089999996,26,0.1761363970000005,3.926561649
