Ponto,actualDist,rttRaw,estDistRaw,absErrRaw,rttEst,estDistEst,absErrEst,varRtt,meanRtt,countRtt,meanRss,distEst,rttNovo,distNovo,errNovo,errOwn
8,9.080198236,82,12.29149078,3.211292542,62,9.293566198,0.213367962,3.928571429,82.75,8,-73.75,9.359999657,82,12.29149078,3.211292542,0.279801421
8,3.734179964,64,9.593358656,5.859178692,46,6.895226534,3.16104657,61.14285714,64.14285714,7,-82.28571429,7.019999981,50,7.49481145,3.760631486,3.285820017
8,1.546900126,29,4.346990641,2.800090515,16,2.398339664,0.851439538,4.285714286,29.5,8,-71.5,2.470000029,18,2.698132122,1.151231996,0.923099903
8,7.618110002,78,11.69190586,4.07379586,58,8.693981282,1.07587128,4.125,78.875,8,-75.625,8.840000153,74,11.09232095,3.474210944,1.221890151
8,9.080198236,84,12.59128324,3.511085,64,9.593358656,0.51316042,3.466666667,84.33333333,6,-73.83333333,9.619999886,82,12.29149078,3.211292542,0.53980165
8,3.734179964,50,7.49481145,3.760631486,34,5.096471786,1.362291822,53.26785714,50.125,8,-81,5.199999809,50,7.49481145,3.760631486,1.465819845
8,1.546900126,25,3.747405725,2.200505599,13,1.948650977,0.401750851,1.904761905,25.28571429,7,-72,1.950000048,18,2.698132122,1.151231996,0.403099922
8,9.080198236,88,13.19086815,4.110669916,67,10.04304734,0.962849107,3.928571429,88.25,8,-73.25,10.14000034,82,12.29149078,3.211292542,1.059802104
8,7.618110002,79,11.84180209,4.223692089,59,8.843877511,1.225767509,1.125,79.625,8,-75,8.970000267,74,11.09232095,3.474210944,1.351890265
8,3.734179964,65,9.743254885,6.009074921,47,7.045122763,3.310942799,46.28571429,65.42857143,7,-81.42857143,7.150000095,50,7.49481145,3.760631486,3.415820131
8,1.546900126,23,3.447613267,1.900713141,11,1.648858519,0.101958393,3.428571429,23.5,8,-72,1.690000057,18,2.698132122,1.151231996,0.143099931
8,9.080198236,86,12.89107569,3.810877458,65,9.743254885,0.663056649,6,87,7,-73.14285714,9.880000114,82,12.29149078,3.211292542,0.799801878
8,7.618110002,81,12.14159455,4.523484547,61,9.143669969,1.525559967,8.410714286,81.125,8,-74,9.229999542,74,11.09232095,3.474210944,1.61188954
8,3.734179964,90,13.49066061,9.756480646,69,10.3428398,6.608659837,166.7,90.5,6,-83.66666667,10.39999962,50,7.49481145,3.760631486,6.665819656
8,1.546900126,23,3.447613267,1.900713141,11,1.648858519,0.101958393,0.696428571,23.125,8,-72,1.690000057,18,2.698132122,1.151231996,0.143099931
8,9.080198236,88,13.19086815,4.110669916,67,10.04304734,0.962849107,2.571428571,89,8,-73.25,10.14000034,82,12.29149078,3.211292542,1.059802104
8,7.618110002,78,11.69190586,4.07379586,58,8.693981282,1.07587128,8.410714286,79.125,8,-74.75,8.840000153,74,11.09232095,3.474210944,1.221890151
8,3.734179964,78,11.69190586,7.957725898,58,8.693981282,4.959801318,91.36666667,78.83333333,6,-82.83333333,8.840000153,50,7.49481145,3.760631486,5.105820189
8,1.546900126,22,3.297717038,1.750816912,10,1.49896229,0.047937836,3.285714286,22.57142857,7,-71.85714286,1.559999943,18,2.698132122,1.151231996,0.013099817
8,9.080198236,88,13.19086815,4.110669916,67,10.04304734,0.962849107,5.642857143,88.25,8,-73.375,10.14000034,82,12.29149078,3.211292542,1.059802104
8,7.618110002,80,11.99169832,4.373588318,60,8.99377374,1.375663738,3.642857143,80.25,8,-75.125,9.100000381,74,11.09232095,3.474210944,1.481890379
8,3.734179964,71,10.64263226,6.908452295,52,7.794603908,4.060423944,266.5714286,71.71428571,7,-82.71428571,7.929999828,50,7.49481145,3.760631486,4.195819864
8,1.546900126,18,2.698132122,1.151231996,6,0.899377374,0.647522752,6,19,8,-72,1.039999962,18,2.698132122,1.151231996,0.506900164
8,9.080198236,85,12.74117947,3.660981229,65,9.743254885,0.663056649,2.285714286,86,8,-73.875,9.75,82,12.29149078,3.211292542,0.669801764
8,7.618110002,79,11.84180209,4.223692089,59,8.843877511,1.225767509,0.80952381,79.85714286,7,-74.14285714,8.970000267,74,11.09232095,3.474210944,1.351890265
8,3.734179964,68,10.19294357,6.458763608,50,7.49481145,3.760631486,190.125,68.875,8,-81.5,7.539999962,50,7.49481145,3.760631486,3.805819998
8,1.546900126,21,3.147820809,1.600920683,9,1.349066061,0.197834065,0.80952381,21.85714286,7,-72,1.429999948,18,2.698132122,1.151231996,0.116900178
8,9.080198236,86,12.89107569,3.810877458,65,9.743254885,0.663056649,3.839285714,86.875,8,-73.875,9.880000114,82,12.29149078,3.211292542,0.799801878
8,7.618110002,78,11.69190586,4.07379586,58,8.693981282,1.07587128,4.982142857,78.875,8,-74.875,8.840000153,74,11.09232095,3.474210944,1.221890151
8,3.734179964,83,12.44138701,8.707207043,63,9.443462427,5.709282463,92.57142857,83.71428571,7,-82.57142857,9.489999771,50,7.49481145,3.760631486,5.755819807
8,1.546900126,23,3.447613267,1.900713141,11,1.648858519,0.101958393,3.071428571,23.25,8,-72,1.690000057,18,2.698132122,1.151231996,0.143099931
8,9.080198236,86,12.89107569,3.810877458,65,9.743254885,0.663056649,1.071428571,86.75,8,-73.625,9.880000114,82,12.29149078,3.211292542,0.799801878
8,7.618110002,79,11.84180209,4.223692089,59,8.843877511,1.225767509,6.696428571,79.875,8,-74.75,8.970000267,74,11.09232095,3.474210944,1.351890265
8,3.734179964,68,10.19294357,6.458763608,50,7.49481145,3.760631486,172.9666667,68.83333333,6,-82.33333333,7.539999962,50,7.49481145,3.760631486,3.805819998
8,1.546900126,20,2.99792458,1.451024454,8,1.199169832,0.347730294,1.285714286,20.42857143,7,-72,1.299999952,18,2.698132122,1.151231996,0.246900174
8,9.080198236,85,12.74117947,3.660981229,65,9.743254885,0.663056649,2.619047619,85.57142857,7,-73.85714286,9.75,82,12.29149078,3.211292542,0.669801764
8,7.618110002,79,11.84180209,4.223692089,59,8.843877511,1.225767509,5.142857143,79.5,8,-74.5,8.970000267,74,11.09232095,3.474210944,1.351890265
8,3.734179964,61,9.143669969,5.409490005,44,6.595434076,2.861254112,97.23809524,61.71428571,7,-81.71428571,6.630000114,50,7.49481145,3.760631486,2.89582015
8,1.546900126,21,3.147820809,1.600920683,9,1.349066061,0.197834065,1.928571429,21.25,8,-72,1.429999948,18,2.698132122,1.151231996,0.116900178
8,9.080198236,86,12.89107569,3.810877458,65,9.743254885,0.663056649,3.839285714,86.875,8,-73.875,9.880000114,82,12.29149078,3.211292542,0.799801878
8,7.618110002,80,11.99169832,4.373588318,60,8.99377374,1.375663738,0.982142857,80.125,8,-74.125,9.100000381,74,11.09232095,3.474210944,1.481890379
8,3.734179964,70,10.49273603,6.758556066,52,7.794603908,4.060423944,98.57142857,70.28571429,7,-82,7.800000191,50,7.49481145,3.760631486,4.065820227
8,1.546900126,22,3.297717038,1.750816912,10,1.49896229,0.047937836,0.214285714,22.25,8,-72,1.559999943,18,2.698132122,1.151231996,0.013099817
8,9.080198236,86,12.89107569,3.810877458,65,9.743254885,0.663056649,3.142857143,87,8,-73.625,9.880000114,82,12.29149078,3.211292542,0.799801878
8,7.618110002,79,11.84180209,4.223692089,59,8.843877511,1.225767509,1.357142857,79.75,8,-74,8.970000267,74,11.09232095,3.474210944,1.351890265
8,3.734179964,63,9.443462427,5.709282463,45,6.745330305,3.011150341,74.2,63.2,5,-82.2,6.889999866,50,7.49481145,3.760631486,3.155819902
8,1.546900126,19,2.848028351,1.301128225,7,1.049273603,0.497626523,2.785714286,19.75,8,-72,1.169999957,18,2.698132122,1.151231996,0.376900169
8,9.080198236,88,13.19086815,4.110669916,67,10.04304734,0.962849107,1.125,88.625,8,-74,10.14000034,82,12.29149078,3.211292542,1.059802104
8,7.618110002,80,11.99169832,4.373588318,60,8.99377374,1.375663738,0.267857143,80.375,8,-75,9.100000381,74,11.09232095,3.474210944,1.481890379
8,3.734179964,80,11.99169832,8.257518356,60,8.99377374,5.259593776,90.9047619,80.71428571,7,-83,9.100000381,50,7.49481145,3.760631486,5.365820417
8,1.546900126,27,4.047198183,2.500298057,14,2.098547206,0.55164708,2.238095238,27.71428571,7,-71.71428571,2.210000038,18,2.698132122,1.151231996,0.663099912
8,9.080198236,86,12.89107569,3.810877458,65,9.743254885,0.663056649,7.714285714,86.5,8,-73.875,9.880000114,82,12.29149078,3.211292542,0.799801878
8,9.080198236,87,13.04097192,3.960773687,66,9.893151114,0.812952878,0.982142857,88.125,8,-73,10.01000023,82,12.29149078,3.211292542,0.929801994
8,7.618110002,79,11.84180209,4.223692089,59,8.843877511,1.225767509,7.125,79.625,8,-75,8.970000267,74,11.09232095,3.474210944,1.351890265
8,3.734179964,63,9.443462427,5.709282463,45,6.745330305,3.011150341,162.125,63.125,8,-81.375,6.889999866,50,7.49481145,3.760631486,3.155819902
8,1.546900126,26,3.897301954,2.350401828,13,1.948650977,0.401750851,2.696428571,26.875,8,-72,2.079999924,18,2.698132122,1.151231996,0.533099798
8,9.080198236,86,12.89107569,3.810877458,65,9.743254885,0.663056649,5.428571429,86.5,8,-73.875,9.880000114,82,12.29149078,3.211292542,0.799801878
8,7.618110002,81,12.14159455,4.523484547,61,9.143669969,1.525559967,4.553571429,81.375,8,-75.125,9.229999542,74,11.09232095,3.474210944,1.61188954
8,3.734179964,65,9.743254885,6.009074921,47,7.045122763,3.310942799,149.9047619,65.71428571,7,-81.71428571,7.150000095,50,7.49481145,3.760631486,3.415820131
8,1.546900126,25,3.747405725,2.200505599,13,1.948650977,0.401750851,3.238095238,25.28571429,7,-71.85714286,1.950000048,18,2.698132122,1.151231996,0.403099922
8,9.080198236,87,13.04097192,3.960773687,66,9.893151114,0.812952878,2.142857143,88.14285714,7,-73.57142857,10.01000023,82,12.29149078,3.211292542,0.929801994
8,7.618110002,79,11.84180209,4.223692089,59,8.843877511,1.225767509,3.982142857,79.375,8,-75,8.970000267,74,11.09232095,3.474210944,1.351890265
8,3.734179964,77,11.54200963,7.807829669,58,8.693981282,4.959801318,62,77,7,-82.28571429,8.710000038,50,7.49481145,3.760631486,4.975820074
8,1.546900126,27,4.047198183,2.500298057,14,2.098547206,0.55164708,2.696428571,27.875,8,-71.75,2.210000038,18,2.698132122,1.151231996,0.663099912
8,9.080198236,86,12.89107569,3.810877458,65,9.743254885,0.663056649,2.8,87,6,-74,9.880000114,82,12.29149078,3.211292542,0.799801878
8,7.618110002,79,11.84180209,4.223692089,59,8.843877511,1.225767509,4,80,7,-75,8.970000267,74,11.09232095,3.474210944,1.351890265
8,3.734179964,67,10.04304734,6.308867379,49,7.344915221,3.610735257,94.66666667,67.33333333,6,-81.66666667,7.409999847,50,7.49481145,3.760631486,3.675819883
8,1.546900126,26,3.897301954,2.350401828,13,1.948650977,0.401750851,0.982142857,27.125,8,-71.75,2.079999924,18,2.698132122,1.151231996,0.533099798
8,9.080198236,84,12.59128324,3.511085,64,9.593358656,0.51316042,2.214285714,84.75,8,-74,9.619999886,82,12.29149078,3.211292542,0.53980165
8,7.618110002,81,12.14159455,4.523484547,61,9.143669969,1.525559967,8.571428571,81.71428571,7,-75,9.229999542,74,11.09232095,3.474210944,1.61188954
8,3.734179964,67,10.04304734,6.308867379,49,7.344915221,3.610735257,113.8392857,67.125,8,-82,7.409999847,50,7.49481145,3.760631486,3.675819883
8,1.546900126,25,3.747405725,2.200505599,13,1.948650977,0.401750851,4.696428571,24.875,8,-72,1.950000048,18,2.698132122,1.151231996,0.403099922
8,9.080198236,86,12.89107569,3.810877458,65,9.743254885,0.663056649,3.071428571,86.75,8,-74,9.880000114,82,12.29149078,3.211292542,0.799801878
8,7.618110002,80,11.99169832,4.373588318,60,8.99377374,1.375663738,5.410714286,80.375,8,-75,9.100000381,74,11.09232095,3.474210944,1.481890379
8,3.734179964,65,9.743254885,6.009074921,47,7.045122763,3.310942799,42.41071429,65.875,8,-81.375,7.150000095,50,7.49481145,3.760631486,3.415820131
8,1.546900126,25,3.747405725,2.200505599,13,1.948650977,0.401750851,2.285714286,25,8,-71.875,1.950000048,18,2.698132122,1.151231996,0.403099922
8,9.080198236,85,12.74117947,3.660981229,65,9.743254885,0.663056649,2.285714286,86,8,-74,9.75,82,12.29149078,3.211292542,0.669801764
8,7.618110002,82,12.29149078,4.673380776,62,9.293566198,1.675456196,3.571428571,82.71428571,7,-75,9.359999657,74,11.09232095,3.474210944,1.741889655
8,3.734179964,75,11.24221718,7.508037211,56,8.394188824,4.66000886,145.4761905,75.14285714,7,-82,8.449999809,50,7.49481145,3.760631486,4.715819845
8,1.546900126,25,3.747405725,2.200505599,13,1.948650977,0.401750851,2,25.5,8,-72,1.950000048,18,2.698132122,1.151231996,0.403099922
8,9.080198236,85,12.74117947,3.660981229,65,9.743254885,0.663056649,3.714285714,86,8,-73.75,9.75,82,12.29149078,3.211292542,0.669801764
8,7.618110002,79,11.84180209,4.223692089,59,8.843877511,1.225767509,2.166666667,79.83333333,6,-75,8.970000267,74,11.09232095,3.474210944,1.351890265
8,3.734179964,84,12.59128324,8.857103272,64,9.593358656,5.859178692,39.28571429,84.57142857,7,-81.85714286,9.619999886,50,7.49481145,3.760631486,5.885819922
8,1.546900126,28,4.197094412,2.650194286,15,2.248443435,0.701543309,2.214285714,28.25,8,-71.875,2.339999914,18,2.698132122,1.151231996,0.793099788
8,9.080198236,85,12.74117947,3.660981229,65,9.743254885,0.663056649,2.285714286,86,8,-73.375,9.75,82,12.29149078,3.211292542,0.669801764
8,7.618110002,77,11.54200963,3.923899631,58,8.693981282,1.07587128,8.619047619,77.42857143,7,-75,8.710000038,74,11.09232095,3.474210944,1.091890036
8,3.734179964,70,10.49273603,6.758556066,52,7.794603908,4.060423944,151.4285714,70.5,8,-81.75,7.800000191,50,7.49481145,3.760631486,4.065820227
8,1.546900126,24,3.597509496,2.05060937,12,1.798754748,0.251854622,4.214285714,24.75,8,-71.5,1.820000052,18,2.698132122,1.151231996,0.273099926
8,9.080198236,85,12.74117947,3.660981229,65,9.743254885,0.663056649,4.142857143,86.14285714,7,-73.28571429,9.75,82,12.29149078,3.211292542,0.669801764
8,7.618110002,79,11.84180209,4.223692089,59,8.843877511,1.225767509,3.696428571,79.625,8,-75,8.970000267,74,11.09232095,3.474210944,1.351890265
8,3.734179964,69,10.3428398,6.608659837,51,7.644707679,3.910527715,185.3666667,69.83333333,6,-82.83333333,7.670000076,50,7.49481145,3.760631486,3.935820112
8,1.546900126,27,4.047198183,2.500298057,14,2.098547206,0.55164708,1.982142857,27.625,8,-72,2.210000038,18,2.698132122,1.151231996,0.663099912
8,9.080198236,86,12.89107569,3.810877458,65,9.743254885,0.663056649,1.410714286,86.625,8,-73.125,9.880000114,82,12.29149078,3.211292542,0.799801878
8,7.618110002,82,12.29149078,4.673380776,62,9.293566198,1.675456196,18.55357143,82.375,8,-75,9.359999657,74,11.09232095,3.474210944,1.741889655
8,3.734179964,74,11.09232095,7.358140982,55,8.244292595,4.510112631,165.9,74.5,6,-82.33333333,8.319999695,50,7.49481145,3.760631486,4.585819731
8,1.546900126,26,3.897301954,2.350401828,13,1.948650977,0.401750851,4.839285714,26.625,8,-72,2.079999924,18,2.698132122,1.151231996,0.533099798
8,9.080198236,85,12.74117947,3.660981229,65,9.743254885,0.663056649,4.857142857,86,8,-73.125,9.75,82,12.29149078,3.211292542,0.669801764
8,7.618110002,81,12.14159455,4.523484547,61,9.143669969,1.525559967,2.839285714,81.375,8,-75,9.229999542,74,11.09232095,3.474210944,1.61188954
8,3.734179964,58,8.693981282,4.959801318,41,6.145745389,2.411565425,74.125,59.125,8,-82,6.239999771,50,7.49481145,3.760631486,2.505819807
8,1.546900126,25,3.747405725,2.200505599,13,1.948650977,0.401750851,4.125,25.125,8,-72,1.950000048,18,2.698132122,1.151231996,0.403099922
8,9.080198236,84,12.59128324,3.511085,64,9.593358656,0.51316042,7.285714286,84.57142857,7,-73.71428571,9.619999886,82,12.29149078,3.211292542,0.53980165
8,7.618110002,77,11.54200963,3.923899631,58,8.693981282,1.07587128,7.357142857,77.25,8,-74.75,8.710000038,74,11.09232095,3.474210944,1.091890036
8,3.734179964,69,10.3428398,6.608659837,51,7.644707679,3.910527715,125.5535714,69.875,8,-82.875,7.670000076,50,7.49481145,3.760631486,3.935820112
8,1.546900126,25,3.747405725,2.200505599,13,1.948650977,0.401750851,2.696428571,26.125,8,-71.75,1.950000048,18,2.698132122,1.151231996,0.403099922
8,9.080198236,83,12.44138701,3.361188771,63,9.443462427,0.363264191,0.982142857,83.875,8,-73.25,9.489999771,82,12.29149078,3.211292542,0.409801535
8,7.618110002,81,12.14159455,4.523484547,61,9.143669969,1.525559967,12.28571429,81.57142857,7,-75,9.229999542,74,11.09232095,3.474210944,1.61188954
8,3.734179964,60,8.99377374,5.259593776,43,6.445537847,2.711357883,188.8571429,60.5,8,-81.875,6.5,50,7.49481145,3.760631486,2.765820036
8,1.546900126,29,4.346990641,2.800090515,16,2.398339664,0.851439538,4.571428571,29.28571429,7,-71.71428571,2.470000029,18,2.698132122,1.151231996,0.923099903
8,9.080198236,83,12.44138701,3.361188771,63,9.443462427,0.363264191,0.857142857,83,8,-73.75,9.489999771,82,12.29149078,3.211292542,0.409801535
8,7.618110002,77,11.54200963,3.923899631,58,8.693981282,1.07587128,14.28571429,77.42857143,7,-75,8.710000038,74,11.09232095,3.474210944,1.091890036
8,3.734179964,57,8.544085053,4.809905089,40,5.99584916,2.261669196,101.4107143,57.625,8,-82.125,6.110000134,50,7.49481145,3.760631486,2.37582017
8,1.546900126,30,4.49688687,2.949986744,17,2.548235893,1.001335767,3.696428571,30.375,8,-72,2.599999905,18,2.698132122,1.151231996,1.053099779
8,9.080198236,83,12.44138701,3.361188771,63,9.443462427,0.363264191,0.214285714,83.75,8,-73.75,9.489999771,82,12.29149078,3.211292542,0.409801535
8,7.618110002,77,11.54200963,3.923899631,58,8.693981282,1.07587128,2.839285714,77.375,8,-75,8.710000038,74,11.09232095,3.474210944,1.091890036
8,3.734179964,78,11.69190586,7.957725898,58,8.693981282,4.959801318,185.3333333,78,4,-82.25,8.840000153,50,7.49481145,3.760631486,5.105820189
8,1.546900126,22,3.297717038,1.750816912,10,1.49896229,0.047937836,1.071428571,22.25,8,-71.875,1.559999943,18,2.698132122,1.151231996,0.013099817
8,9.080198236,88,13.19086815,4.110669916,67,10.04304734,0.962849107,0.982142857,88.875,8,-72.875,10.14000034,82,12.29149078,3.211292542,1.059802104
8,7.618110002,77,11.54200963,3.923899631,58,8.693981282,1.07587128,22.26785714,77.625,8,-75.875,8.710000038,74,11.09232095,3.474210944,1.091890036
8,3.734179964,93,13.9403493,10.20616933,71,10.64263226,6.908452295,20.9047619,93.28571429,7,-81.71428571,10.78999996,50,7.49481145,3.760631486,7.055819996
8,1.546900126,21,3.147820809,1.600920683,9,1.349066061,0.197834065,3.267857143,21.125,8,-72,1.429999948,18,2.698132122,1.151231996,0.116900178
8,9.080198236,85,12.74117947,3.660981229,65,9.743254885,0.663056649,2,85.5,8,-73.875,9.75,82,12.29149078,3.211292542,0.669801764
8,7.618110002,78,11.69190586,4.07379586,58,8.693981282,1.07587128,3.285714286,78.42857143,7,-76.14285714,8.840000153,74,11.09232095,3.474210944,1.221890151
8,3.734179964,81,12.14159455,8.407414585,61,9.143669969,5.409490005,25.14285714,81.14285714,7,-81.57142857,9.229999542,50,7.49481145,3.760631486,5.495819578
8,1.546900126,28,4.197094412,2.650194286,15,2.248443435,0.701543309,3.642857143,28.75,8,-72,2.339999914,18,2.698132122,1.151231996,0.793099788
8,9.080198236,84,12.59128324,3.511085,64,9.593358656,0.51316042,1.928571429,84.75,8,-73.5,9.619999886,82,12.29149078,3.211292542,0.53980165
8,7.618110002,76,11.3921134,3.774003402,57,8.544085053,0.925975051,5.071428571,76.75,8,-76,8.579999924,74,11.09232095,3.474210944,0.961889922
8,3.734179964,67,10.04304734,6.308867379,49,7.344915221,3.610735257,52.55357143,67.625,8,-80.625,7.409999847,50,7.49481145,3.760631486,3.675819883
8,1.546900126,27,4.047198183,2.500298057,14,2.098547206,0.55164708,1.071428571,27.25,8,-72,2.210000038,18,2.698132122,1.151231996,0.663099912
8,9.080198236,84,12.59128324,3.511085,64,9.593358656,0.51316042,5.071428571,84.25,8,-74,9.619999886,82,12.29149078,3.211292542,0.53980165
8,7.618110002,76,11.3921134,3.774003402,57,8.544085053,0.925975051,10.14285714,76.14285714,7,-76.28571429,8.579999924,74,11.09232095,3.474210944,0.961889922
8,3.734179964,68,10.19294357,6.458763608,50,7.49481145,3.760631486,12.55357143,68.375,8,-80.875,7.539999962,50,7.49481145,3.760631486,3.805819998
8,1.546900126,27,4.047198183,2.500298057,14,2.098547206,0.55164708,0.982142857,27.875,8,-71.75,2.210000038,18,2.698132122,1.151231996,0.663099912
8,9.080198236,85,12.74117947,3.660981229,65,9.743254885,0.663056649,2.214285714,85.25,8,-73.375,9.75,82,12.29149078,3.211292542,0.669801764
8,7.618110002,74,11.09232095,3.474210944,55,8.244292595,0.626182593,9.476190476,74.85714286,7,-76,8.319999695,74,11.09232095,3.474210944,0.701889693
8,3.734179964,61,9.143669969,5.409490005,44,6.595434076,2.861254112,37.83928571,61.875,8,-80.875,6.630000114,50,7.49481145,3.760631486,2.89582015
8,1.546900126,29,4.346990641,2.800090515,16,2.398339664,0.851439538,2.285714286,29.57142857,7,-72,2.470000029,18,2.698132122,1.151231996,0.923099903
8,9.080198236,85,12.74117947,3.660981229,65,9.743254885,0.663056649,2.267857143,85.625,8,-73.375,9.75,82,12.29149078,3.211292542,0.669801764
8,7.618110002,78,11.69190586,4.07379586,58,8.693981282,1.07587128,4.553571429,78.375,8,-76,8.840000153,74,11.09232095,3.474210944,1.221890151
8,3.734179964,51,7.644707679,3.910527715,35,5.246368015,1.512188051,13.28571429,51.57142857,7,-81.42857143,5.329999924,50,7.49481145,3.760631486,1.59581996
8,1.546900126,26,3.897301954,2.350401828,13,1.948650977,0.401750851,3.125,26.625,8,-72,2.079999924,18,2.698132122,1.151231996,0.533099798
8,9.080198236,82,12.29149078,3.211292542,62,9.293566198,0.213367962,101.5535714,82.125,8,-73.375,9.359999657,82,12.29149078,3.211292542,0.279801421
8,7.618110002,77,11.54200963,3.923899631,58,8.693981282,1.07587128,2.785714286,77.75,8,-75.5,8.710000038,74,11.09232095,3.474210944,1.091890036
8,3.734179964,54,8.094396366,4.360216402,38,5.696056702,1.961876738,115.6,55,6,-81.83333333,5.71999979,50,7.49481145,3.760631486,1.985819826
8,1.546900126,28,4.197094412,2.650194286,15,2.248443435,0.701543309,1.982142857,28.375,8,-72,2.339999914,18,2.698132122,1.151231996,0.793099788
8,9.080198236,85,12.74117947,3.660981229,65,9.743254885,0.663056649,7.714285714,86,8,-74,9.75,82,12.29149078,3.211292542,0.669801764
8,7.618110002,78,11.69190586,4.07379586,58,8.693981282,1.07587128,1.125,78.375,8,-75,8.840000153,74,11.09232095,3.474210944,1.221890151
8,3.734179964,58,8.693981282,4.959801318,41,6.145745389,2.411565425,147.9285714,58.75,8,-82,6.239999771,50,7.49481145,3.760631486,2.505819807
8,1.546900126,24,3.597509496,2.05060937,12,1.798754748,0.251854622,2.619047619,24.57142857,7,-72,1.820000052,18,2.698132122,1.151231996,0.273099926
8,9.080198236,84,12.59128324,3.511085,64,9.593358656,0.51316042,5.071428571,84.25,8,-74,9.619999886,82,12.29149078,3.211292542,0.53980165
8,7.618110002,79,11.84180209,4.223692089,59,8.843877511,1.225767509,2.214285714,79.75,8,-74.875,8.970000267,74,11.09232095,3.474210944,1.351890265
8,3.734179964,66,9.893151114,6.15897115,48,7.195018992,3.460839028,142.1666667,66.16666667,6,-82.5,7.28000021,50,7.49481145,3.760631486,3.545820246
8,1.546900126,25,3.747405725,2.200505599,13,1.948650977,0.401750851,5.285714286,25.57142857,7,-72,1.950000048,18,2.698132122,1.151231996,0.403099922
8,9.080198236,83,12.44138701,3.361188771,63,9.443462427,0.363264191,1.839285714,83.875,8,-73.5,9.489999771,82,12.29149078,3.211292542,0.409801535
8,7.618110002,81,12.14159455,4.523484547,61,9.143669969,1.525559967,11.07142857,81.25,8,-75,9.229999542,74,11.09232095,3.474210944,1.61188954
8,3.734179964,69,10.3428398,6.608659837,51,7.644707679,3.910527715,153.7666667,69.83333333,6,-83,7.670000076,50,7.49481145,3.760631486,3.935820112
8,1.546900126,26,3.897301954,2.350401828,13,1.948650977,0.401750851,4.267857143,26.375,8,-72,2.079999924,18,2.698132122,1.151231996,0.533099798
8,9.080198236,85,12.74117947,3.660981229,65,9.743254885,0.663056649,3.696428571,85.375,8,-73.125,9.75,82,12.29149078,3.211292542,0.669801764
8,7.618110002,81,12.14159455,4.523484547,61,9.143669969,1.525559967,1.714285714,81.5,8,-75,9.229999542,74,11.09232095,3.474210944,1.61188954
8,3.734179964,57,8.544085053,4.809905089,40,5.99584916,2.261669196,121.5714286,57.71428571,7,-82.57142857,6.110000134,50,7.49481145,3.760631486,2.37582017
8,1.546900126,29,4.346990641,2.800090515,16,2.398339664,0.851439538,6.5,29.75,8,-72,2.470000029,18,2.698132122,1.151231996,0.923099903
8,9.080198236,83,12.44138701,3.361188771,63,9.443462427,0.363264191,1.982142857,83.375,8,-73,9.489999771,82,12.29149078,3.211292542,0.409801535
8,7.618110002,77,11.54200963,3.923899631,58,8.693981282,1.07587128,9.928571429,77.25,8,-75.25,8.710000038,74,11.09232095,3.474210944,1.091890036
8,3.734179964,66,9.893151114,6.15897115,48,7.195018992,3.460839028,302.6964286,67.125,8,-82.25,7.28000021,50,7.49481145,3.760631486,3.545820246
8,1.546900126,24,3.597509496,2.05060937,12,1.798754748,0.251854622,3.476190476,24.14285714,7,-71,1.820000052,18,2.698132122,1.151231996,0.273099926
8,9.080198236,84,12.59128324,3.511085,64,9.593358656,0.51316042,1.125,84.375,8,-73,9.619999886,82,12.29149078,3.211292542,0.53980165
8,7.618110002,80,11.99169832,4.373588318,60,8.99377374,1.375663738,10.23809524,80.71428571,7,-75,9.100000381,74,11.09232095,3.474210944,1.481890379
8,3.734179964,72,10.79252849,7.058348524,53,7.944500137,4.210320173,235.1428571,72.85714286,7,-83.14285714,8.06000042,50,7.49481145,3.760631486,4.325820456
8,1.546900126,23,3.447613267,1.900713141,11,1.648858519,0.101958393,5.071428571,23.25,8,-72,1.690000057,18,2.698132122,1.151231996,0.143099931
8,9.080198236,85,12.74117947,3.660981229,65,9.743254885,0.663056649,2.410714286,85.875,8,-73.125,9.75,82,12.29149078,3.211292542,0.669801764
8,7.618110002,81,12.14159455,4.523484547,61,9.143669969,1.525559967,2.571428571,81.5,8,-75,9.229999542,74,11.09232095,3.474210944,1.61188954
8,3.734179964,53,7.944500137,4.210320173,37,5.546160473,1.811980509,193.4285714,53.5,8,-82.625,5.590000153,50,7.49481145,3.760631486,1.855820189
8,1.546900126,21,3.147820809,1.600920683,9,1.349066061,0.197834065,1.410714286,21.375,8,-72,1.429999948,18,2.698132122,1.151231996,0.116900178
8,9.080198236,85,12.74117947,3.660981229,65,9.743254885,0.663056649,2.982142857,85.875,8,-73.875,9.75,82,12.29149078,3.211292542,0.669801764
8,7.618110002,77,11.54200963,3.923899631,58,8.693981282,1.07587128,7.553571429,77.125,8,-75.875,8.710000038,74,11.09232095,3.474210944,1.091890036
8,3.734179964,73,10.94242472,7.208244753,54,8.094396366,4.360216402,136.6666667,73.33333333,6,-82.66666667,8.18999958,50,7.49481145,3.760631486,4.455819616
8,1.546900126,22,3.297717038,1.750816912,10,1.49896229,0.047937836,1.80952381,21.85714286,7,-72,1.559999943,18,2.698132122,1.151231996,0.013099817
8,9.080198236,83,12.44138701,3.361188771,63,9.443462427,0.363264191,2.785714286,83.25,8,-73.375,9.489999771,82,12.29149078,3.211292542,0.409801535
